"","X","X.Summons.Number","Plate.ID","Issue.Date","Violation.Code","Vehicle.Make","Street.Code1","Street.Code2","Street.Code3","Violation.Time","House.Number","Vehicle.Color","Month","st.name","intersect.st","adress","lat","lng"
"60034",5488989,7911193745,"763GN5","2015-12-18",9,"VOLKS",34610,16920,0,"1046A","","BLACK",12,"W 42nd StDyer Ave",NA," W 42nd St New York, NY",40.758034,-73.9917031
"60035",7960256,7773472361,"69748MG","2016-03-24",18,"GMC",73720,27300,27330,"0935A","2460","WH",3,"Webster Ave",NA,"2460 Webster Ave New York, NY",40.8599117,-73.8927273
"60036",9159196,1399530185,"HDH2075","2016-04-23",20,"HONDA",13235,10990,11090,"0427P","","BLUE",4,"FLUSHING MEADOW PK",NA," FLUSHING MEADOW PK New York, NY",40.7397136,-73.840785
"60037",1574641,7568938050,"A97BVY","2015-08-06",38,"TOYOT",19690,14310,25890,"0107P","33","BLUE",8,"E Broadway",NA,"33 E Broadway New York, NY",40.7133319,-73.9964916
"60038",2326791,5088010138,"GJY8133","2015-08-22",7,"TOYOT",0,0,0,"1059A","","GY",8,"WILLIAMSBURG ST (S/B) "," FLUSHING AVE"," WILLIAMSBURG ST (S/B New York, NY",40.7025824,-73.960874
"60039",9259446,5091256635,"M95DMF","2016-04-18",7,"HONDA",0,0,0,"0950A","","BK",4,"NORTHERN BLVD (E/B)"," MARATHON PKWY"," NORTHERN BLVD (E/B) New York, NY",40.8084087,-73.631182
"60040",5009213,7499060500,"GHG9265","2015-11-27",14,"TOYOT",0,0,0,"0104P","W","WHITE",11,"E 166th St20ft S/of Sheridan A",NA,"W E 166th St New York, NY",40.8287483,-73.9102073
"60041",8535659,8038449812,"PZZ7365","2016-04-20",37,"FORD",17110,10110,10010,"0322P","344","WHITE",4,"E 6th St",NA,"344 E 6th St New York, NY",40.7263971,-73.9864729
"60042",8275881,1409030258,"JYX1031","2016-03-29",21,"HONDA",37020,12020,22320,"0847A","699","GREY",3,"GROTE STREET",NA,"699 GROTE STREET New York, NY",40.8512186,-73.8854552
"60043",5473165,7761530609,"CHINOY76","2015-12-06",71,"TOYOT",16590,0,0,"1106A","W","GL",12,"80th St15ft N/of Atlantic A",NA,"W 80th St New York, NY",40.7838387,-73.9778271
"60044",2390828,7172252305,"GHH3549","2015-09-08",71,"CHEVR",39950,39800,45500,"1041A","58","BK",9,"New Dorp Plz South",NA,"58 New Dorp Plz South New York, NY",40.5732839,-74.1169649
"60045",4361056,7445933669,"42793JZ","2015-10-27",38,"GMC",24190,18040,51090,"1226P","89-22","WHITE",10,"163rd St",NA,"89-22 163rd St New York, NY",40.7063424,-73.7978431
"60046",1155395,4609791134,"GEP3412","2015-09-21",36,"NISSA",0,0,0,"1007A","","BK",9,"EB GRAND CENTRAL PKWY "," 164TH PL"," EB GRAND CENTRAL PKW New York, NY",40.7127837,-74.0059413
"60047",4849544,4613579375,"HAM2901","2015-12-01",36,"INFIN",0,0,0,"0205P","","BK",12,"NB RALPH AVE "," BEVERLEY RD"," NB RALPH AVE @ BEVER New York, NY",40.7127837,-74.0059413
"60048",10115435,1411218280,"837F38","2019-05-26",21,"FRUEH",46820,11020,65520,"1209A","1150","WHTIE",5,"LONGWOOD AVE",NA,"1150 LONGWOOD AVE New York, NY",40.8138966,-73.8927229
"60049",2737061,8046965054,"FPF7994","2015-08-31",46,"ACURA",10540,9140,62590,"1155A","39-84","BLACK",8,"47th St",NA,"39-84 47th St New York, NY",40.7418262,-73.9249702
"60050",3028448,7726274724,"GRF5852","2015-10-20",70,"CHEVR",0,40404,40404,"0133P","","GY",10,"Steinway Lot #2",NA," Steinway Lot #2 New York, NY",40.7569874,-73.8479712
"60051",10104360,1409957007,"DLZ2925","2016-06-02",21,"MAZDA",36030,11710,13610,"1138A","531","GREY",6,"W 113 ST",NA,"531 W 113 ST New York, NY",40.8056319,-73.9637098
"60052",7458905,7703951924,"GEK1432","2016-03-27",20,"FORD",54050,0,0,"0541A","E","GY",3,"Kings Hwy60ft N/of E 28th St",NA,"E Kings Hwy New York, NY",40.6202587,-73.9417836
"60053",9009968,8040983940,"28593ME","2016-04-07",37,"CHEVR",37370,12010,31190,"0959A","565","WH",4,"W 181st St",NA,"565 W 181st St New York, NY",40.8491304,-73.9326286
"60054",8056128,8037488469,"T674396C","2016-03-07",37,"HONDA",29630,35480,67047,"1203P","1509","GY",3,"Cortelyou Rd",NA,"1509 Cortelyou Rd New York, NY",40.6416187,-73.9641546
"60055",6830986,1405511564,"34650MD","2016-02-03",47,"ISUZU",10610,34330,34350,"0844A","333","WTH",2,"7TH AVE",NA,"333 7TH AVE New York, NY",40.7474486,-73.9928231
"60056",6112653,4615716953,"FPS4097","2016-01-22",36,"HONDA",0,0,0,"0245P","","GY",1,"WB KINGS HWY "," E 24TH ST"," WB KINGS HWY @ E 24T New York, NY",40.7127837,-74.0059413
"60057",9891903,8028087140,"22850MH","2016-05-04",45,"ME/BE",10910,34430,34450,"0409P","419","WHITE",5,"9th Ave",NA,"419 9th Ave New York, NY",40.753116,-73.9968271
"60058",1948964,8011537787,"GXU3836","2015-08-04",40,"HYUND",7490,9740,60024,"0126P","42-49","BK",8,"27th St",NA,"42-49 27th St New York, NY",40.7489159,-73.9407379
"60059",1164471,7063012850,"AM471N","2015-09-09",40,"INTER",34930,21680,10510,"0547A","21","WHITE",9,"W 58th St",NA,"21 W 58th St New York, NY",40.7645527,-73.9751738
"60060",5947234,8030880194,"GZN5993","2016-01-22",37,"LEXUS",31190,37390,37410,"0353P","1445","WH",1,"St Nicholas Ave",NA,"1445 St Nicholas Ave New York, NY",40.8501857,-73.9333277
"60061",467628,4608341066,"FZE3443","2015-06-22",36,"ACURA",0,0,0,"0823A","","BL",6,"SB BAYCHESTER AVE ","CRAWFORD AVE"," SB BAYCHESTER AVE @ New York, NY",40.8805135,-73.8383193
"60062",9128342,8267513980,"2BR5289","2016-04-09",40,"VOLKS",18450,0,0,"0941A","N","BLACK",4,"E 73rd St25ft E/of 1st Ave",NA,"N E 73rd St New York, NY",40.7695492,-73.9580206
"60063",7941594,7699994334,"FLJ3468","2016-03-14",37,"HONDA",77730,89530,15180,"1220P","192","BLACK",3,"Smith St",NA,"192 Smith St New York, NY",40.6851677,-73.9916767
"60064",6818586,1403232740,"82884MB","2016-01-19",46,"DODGE",13610,37330,37350,"1258A","4231","WH",1,"BROADWAY",NA,"4231 BROADWAY New York, NY",40.8493659,-73.9369704
"60065",3095810,8024287675,"GWV6119","2015-10-07",38,"ME/BE",14490,59990,68690,"0932A","105-05","BK",10,"69th Ave",NA,"105-05 69th Ave New York, NY",40.7243556,-73.8479746
"60066",6745798,8048990313,"P78FRW","2016-02-20",38,"NISSA",17510,24890,13612,"0105P","138","GREY",2,"E 26th St",NA,"138 E 26th St New York, NY",40.741058,-73.9829982
"60067",3005105,7625183968,"GWS9994","2015-09-29",37,"JEEP",28990,14810,14890,"0843P","7042","WH",9,"Austin St",NA,"7042 Austin St New York, NY",40.7201712,-73.8455188
"60068",4868014,4614015037,"GZR2660","2015-12-09",36,"BMW",0,0,0,"0238P","","BL",12,"NB SOUTHERN BLVD "," E187TH ST"," NB SOUTHERN BLVD @ E New York, NY",40.8370818,-73.8878685
"60069",9584951,1408555967,"397720G","2016-05-10",20,"ME/BE",30790,44890,32590,"0352P","172","TX",5,"SPRING ST",NA,"172 SPRING ST New York, NY",40.7245983,-74.0023848
"60070",5925703,8021866111,"N83FWJ","2016-01-20",38,"HONDA",33930,25190,10510,"0236P","38","WHITE",1,"W 8th St",NA,"38 W 8th St New York, NY",40.7328855,-73.9982563
"60071",7342935,7031372185,"K592GY","2016-03-08",48,"TOYOT",59520,26550,26580,"0915P","971","GOLD",3,"Prospect Ave",NA,"971 Prospect Ave New York, NY",40.8228515,-73.9003251
"60072",10112155,1410656949,"FZJ9986","2016-06-02",21,"PORSC",31830,18630,67030,"0836A","1193","WHITE",6,"DEAN ST",NA,"1193 DEAN ST New York, NY",40.6770659,-73.9500753
"60073",8601411,8200002391,"GXU4717","2016-04-15",21,"GMC",11840,19070,19190,"0812A","98-30","WH",4,"57th Ave",NA,"98-30 57th Ave New York, NY",40.737453,-73.861654
"60074",10498920,8126011830,"28641MH","2016-06-08",69,"NS/OT",10210,13113,18130,"0351P","942","BROWN",6,"3rd Ave",NA,"942 3rd Ave New York, NY",40.7601196,-73.967962
"60075",5582091,8046697473,"FXP5733","2015-12-18",21,"TOYOT",21020,26010,26070,"1124A","468","RD",12,"Concord Ave",NA,"468 Concord Ave New York, NY",40.81087,-73.908648
"60076",5758807,7003433515,"HAR7604","2016-01-07",21,"HONDA",8440,0,0,"0938A","S","BK",1,"34th Ave15ft E/of 77th St",NA,"S 34th Ave New York, NY",40.75445,-73.8785328
"60077",5921357,8025647225,"49977JG","2016-01-08",71,"GMC",9890,37290,8440,"1056A","32-44","BROWN",1,"43rd St",NA,"32-44 43rd St New York, NY",40.756835,-73.917744
"60078",4909738,5089419449,"GBM1809","2015-11-16",7,"HYUND",0,0,0,"0524P","","BK",11,"NB OCEAN PKWY "," 18THAVE"," NB OCEAN PKWY @ 18TH New York, NY",40.7127837,-74.0059413
"60079",2041783,8042511814,"XW2238","2015-08-03",38,"MITSU",10010,18730,18750,"0252P","1683","WHITE",8,"1st Ave",NA,"1683 1st Ave New York, NY",40.7778173,-73.9490116
"60080",6119428,5089799672,"FFB9951","2015-12-15",7,"TOYOT",0,0,0,"1051A","","GY",12,"OCEAN PKWY (S/B) "," AVE W"," OCEAN PKWY (S/B) @ A New York, NY",40.6024926,-73.9662885
"60081",717371,7932366677,"31501MD","2015-07-22",46,"FORD",31090,10010,12110,"0222P","97","WH",7,"St Marks Pl",NA,"97 St Marks Pl New York, NY",40.7274936,-73.9845683
"60082",8407016,7128772303,"GDP1317","2016-04-01",38,"HONDA",13040,36390,61490,"1143A","94-13","GR",4,"63rd Dr",NA,"94-13 63rd Dr New York, NY",40.7290668,-73.8630328
"60083",3186899,1386451400,"DPB8591","2015-09-16",20,"NISSA",58730,57830,60730,"0721A","370","BLUE",9,"MARCY AVE",NA,"370 MARCY AVE New York, NY",40.7018942,-73.9534592
"60084",3741890,4612273448,"GNC1565","2015-11-02",36,"DODGE",0,0,0,"1003A","","RD",11,"WB HILLSIDE AVE "," 136TH ST"," WB HILLSIDE AVE @ 13 New York, NY",40.860731,-73.9258943
"60085",8938764,7827582321,"31383MG","2016-04-08",14,"FRUEH",34750,29900,10510,"1058A","48","WHITE",4,"W 49th St",NA,"48 W 49th St New York, NY",40.7587138,-73.9796045
"60086",9480218,8177550433,"M61GBM","2016-05-17",46,"NISSA",10780,7080,7230,"0918A","2041","BLACK",5,"84th St",NA,"2041 84th St New York, NY",40.605261,-73.995758
"60087",5264579,4613645440,"9G25H","2015-12-01",36,"TOYOT",0,0,0,"1101A","","YW",12,"NB 4 AV. E8 ST - E13ST",NA," NB 4 AV. E8 ST - E13 New York, NY",40.7127837,-74.0059413
"60088",8549032,8044828175,"HEZ1420","2016-04-08",21,"HONDA",18140,23140,23190,"0823A","148-25","BLACK",4,"90th Ave",NA,"148-25 90th Ave New York, NY",40.7037369,-73.806262
"60089",9634868,4619599748,"EKP8741","2016-05-10",36,"VOLVO",0,0,0,"1109A","","GL",5,"NB TARGEE ST. DEKALBST- CLIFFSIDE AV",NA," NB TARGEE ST. DEKALB New York, NY",40.7127837,-74.0059413
"60090",3306032,5088591925,"25955BB","2015-09-25",7,"FRUEH",0,0,0,"1115A","","RD",9,"QUEENS BLVD (W/B) ","JACOBUS ST"," QUEENS BLVD (W/B) @ New York, NY",40.7340293,-73.8729885
"60091",9451189,8130508126,"PRTTYF","2016-05-01",20,"NISSA",0,0,0,"1038A","N","BLACK",5,"W 233rd St30ft W/of Bailey Ave",NA,"N W 233rd St New York, NY",40.880597,-73.9034253
"60092",348449,8031628749,"XBVP75","2015-07-21",19,"NS/OT",17830,16320,24890,"0549A","110","WHITE",7,"E 42nd St",NA,"110 E 42nd St New York, NY",40.751637,-73.9772364
"60093",9298426,7067032945,"GZD3537","2016-05-03",71,"DODGE",17590,16590,17340,"0837A","80-73","BLUE",5,"87th Ave",NA,"80-73 87th Ave New York, NY",40.69196,-73.859394
"60094",3196504,1387493243,"CBT6809","2015-10-07",50,"NISSA",14510,35230,35250,"1254P","135","GY",10,"CENTRAL PARK WEST",NA,"135 CENTRAL PARK WEST New York, NY",40.7773434,-73.9755247
"60095",8025456,7972746424,"EVA4220","2016-03-15",17,"BMW",18990,10410,25390,"1243P","3","GY",3,"E 101st St",NA,"3 E 101st St New York, NY",40.7909929,-73.9526965
"60096",6266578,7899971639,"DGG5574","2016-01-14",38,"JEEP",17490,10210,10110,"1159A","200","RD",1,"E 25th St",NA,"200 E 25th St New York, NY",40.7400796,-73.9822036
"60097",5337085,7010291147,"EWD7021","2015-12-07",16,"FORD",35010,14510,13610,"0923A","2","BK",12,"W 62nd St",NA,"2 W 62nd St New York, NY",40.7699396,-73.9805974
"60098",6194135,7461107410,"27219MD","2016-01-11",40,"FRUEH",28990,12990,13040,"0157P","63-34","BROWN",1,"Austin St",NA,"63-34 Austin St New York, NY",40.727479,-73.86528
"60099",10233676,7033046480,"48864MH","2016-06-20",46,"FORD",78050,58320,71120,"0251P","1650","OTHER",6,"Williamsbridge Rd",NA,"1650 Williamsbridge Rd New York, NY",40.8485881,-73.8496234
"60100",4433103,7499362310,"51781ME","2015-11-03",20,"FORD",17230,10410,32645,"0257P","16","WH",11,"E 12th St",NA,"16 E 12th St New York, NY",40.734065,-73.9937052
"60101",4948540,7103554602,"GJS7971","2015-12-03",71,"HONDA",12990,17100,68090,"0235P","84-50","SILVE",12,"63rd Ave",NA,"84-50 63rd Ave New York, NY",40.734563,-73.851197
"60102",9355994,7497485271,"GFG6444","2016-04-27",38,"LEXUS",36250,40404,40404,"0452P","2070","GR",4,"W 124th St",NA,"2070 W 124th St New York, NY",40.7811032,-73.8441487
"60103",8286179,4005685900,"GGW9972","2016-04-01",5,"HONDA",0,0,0,"0428P","","GY",4,"NB ROGERS AVE "," LINDEN BLVD"," NB ROGERS AVE @ LIND New York, NY",40.7127837,-74.0059413
"60104",6191029,7413452273,"FAN1576","2016-01-05",71,"TOYOT",0,40404,40404,"0142P","","SILVE",1,"BELMONT LOT",NA," BELMONT LOT New York, NY",42.2577378,-77.9778355
"60105",9026735,8045744923,"54992MC","2016-04-13",85,"ME/BE",13490,12140,12240,"0123A","58-29","GY",4,"64th St",NA,"58-29 64th St New York, NY",40.720369,-73.9004269
"60106",5926658,8008941960,"GJY9280","2016-01-12",21,"INFIN",41630,54130,47130,"1252P","131","SILVE",1,"Fort Greene place",NA,"131 Fort Greene place New York, NY",40.685899,-73.976018
"60107",3609721,8035719063,"68546MG","2015-09-30",14,"FRUEH",38430,86330,89730,"0425P","135","RD",9,"Eastern Pky",NA,"135 Eastern Pky New York, NY",40.6725351,-73.9642008
"60108",876858,8038370442,"7106TE","2015-07-25",38,"ISUZU",28790,0,0,"0451P","S","RED",7,"Pike St5ft W/of Henry St",NA,"S Pike St New York, NY",40.7124595,-73.9925699
"60109",10270291,7083416400,"XCRX83","2016-06-23",19,"KENWO",13610,32940,14710,"0113P","261","RED",6,"Broadway",NA,"261 Broadway New York, NY",40.7139617,-74.0069756
"60110",5831466,7493462343,"GAC9047","2016-01-04",14,"HYUND",8480,0,0,"1015P","E","GY",1,"38th St80ft N/of 14th Ave",NA,"E 38th St New York, NY",40.7483675,-73.9765992
"60111",7187868,8247514655,"A45FPR","2016-02-17",17,"JEEP",32910,21090,30640,"0237P","120","RED",2,"Wall St",NA,"120 Wall St New York, NY",40.7047178,-74.0059883
"60112",7434926,7691060191,"GTJ4809","2016-03-18",38,"DODGE",14280,75430,36930,"0401P","4720","GY",3,"Avenue N",NA,"4720 Avenue N New York, NY",40.618693,-73.9290199
"60113",6544227,7103563342,"GYH6911","2016-02-02",38,"ME/BE",68090,12790,12890,"0444P","62-22","WHITE",2,"Woodhaven Blvd",NA,"62-22 Woodhaven Blvd New York, NY",40.7263653,-73.8706114
"60114",3834071,7078979217,"GKA6370","2015-11-25",31,"BMW",23130,13610,25990,"0520P","49","BL",11,"Howard St",NA,"49 Howard St New York, NY",40.7201423,-74.002012
"60115",5011344,7562390174,"GNK8913","2015-12-18",38,"HYUND",15350,0,0,"0812A","W","BK",12,"Church St49ft N/of Walker St",NA,"W Church St New York, NY",43.0729391,-76.78175
"60116",1305725,4609899267,"GTB6381","2015-09-22",36,"BMW",0,0,0,"1032A","","BL",9,"SB BAISLEY BLVD "," 160TH ST"," SB BAISLEY BLVD @ 16 New York, NY",40.684101,-73.769291
"60117",8279248,1409248525,"GTX1153","2016-04-12",19,"CHEVR",44430,38205,38210,"0450P","104-05","BLACK",4,"GLENWOOD RD",NA,"104-05 GLENWOOD RD New York, NY",40.6485881,-73.8970596
"60118",872509,8039612007,"AS852E","2015-07-14",84,"INTER",10210,17870,17890,"0530A","708","WHITE",7,"3rd Ave",NA,"708 3rd Ave New York, NY",40.75243,-73.9737387
"60119",3428501,7516745250,"ESTATE98","2015-10-04",40,"ACURA",86030,81430,80330,"1043A","232","BLACK",10,"Troy Ave",NA,"232 Troy Ave New York, NY",40.671554,-73.936582
"60120",992998,8040922380,"XCMV21","2015-09-18",37,"FORD",15710,35490,35510,"1057A","549","WHITE",9,"Columbus Ave",NA,"549 Columbus Ave New York, NY",40.78685,-73.9716784
"60121",4803773,1401673764,"HBZ7560","2015-12-14",21,"MAZDA",9280,5430,5580,"0907A","474","BLACK",12,"54TH ST",NA,"474 54TH ST New York, NY",40.7670761,-73.9897277
"60122",2087054,7929501863,"2240646","2015-08-13",20,"FRUEH",25190,26090,33890,"0309P","121","BLACK",8,"Mac Dougal St",NA,"121 Mac Dougal St New York, NY",40.7303217,-74.0003719
"60123",2740740,8043723539,"12359MG","2015-09-10",19,"FRUEH",54580,0,0,"1144A","N","BROWN",9,"Main St6ft E/of Franklin Av",NA,"N Main St New York, NY",43.2878768,-78.7112304
"60124",4340692,7176967532,"EBZ9018","2015-10-26",71,"GMC",29742,15788,21497,"0732A","165","WHITE",10,"Glenn Rd",NA,"165 Glenn Rd New York, NY",40.5949107,-74.1567408
"60125",9276597,7003086049,"GLN8538","2016-05-12",21,"KIA",8140,7990,37290,"0854A","31-21","GY",5,"31st St",NA,"31-21 31st St New York, NY",40.7637293,-73.923577
"60126",516845,5087151462,"FJM8940","2015-07-06",7,"BUICK",0,0,0,"0419P","","BK",7,"EB 65TH ST "," 16TH AVE"," EB 65TH ST @ 16TH AV New York, NY",40.6197147,-73.9972993
"60127",3743827,4612331795,"GENINY","2015-11-02",36,"FORD",0,0,0,"0436P","","BK",11,"NB 10TH AVE "," W 54THST"," NB 10TH AVE @ W 54TH New York, NY",40.7671971,-73.9899745
"60128",8276115,1409127096,"GUV1271","2016-03-30",20,"HONDA",0,0,0,"1046P","","SILVE",3,"I/O 9TH AVE66 ST",NA," I/O 9TH AVE New York, NY",40.7692123,-73.9847724
"60129",5071776,7956991950,"GHJ5901","2015-12-12",71,"DODGE",57720,45670,45670,"1246P","84","BL",12,"10th St",NA,"84 10th St New York, NY",40.7309828,-73.989951
"60130",1040376,1368097224,"WZV6573","2015-08-15",19,"TOYOT",0,0,0,"0149P","","GRAY",8,"HELL GATE CIRCLEFIELD 70",NA," HELL GATE CIRCLE New York, NY",40.7873383,-73.9283508
"60131",6846802,1407898267,"46008MD","2016-02-09",46,"MAZDA",15410,36210,24490,"1041A","155","BLUE",2,"CLAREMONT AVE",NA,"155 CLAREMONT AVE New York, NY",40.8136393,-73.9612025
"60132",6670609,7819812874,"GBM7040","2016-02-11",20,"ME/BE",34050,10810,10910,"0150P","337","BLACK",2,"W 14th St",NA,"337 W 14th St New York, NY",40.7407524,-74.0041121
"60133",9289958,7035381107,"T677270C","2016-05-03",38,"VOLKS",0,40404,40404,"0213P","","BK",5,"Sunnyside Lot",NA," Sunnyside Lot New York, NY",40.7724052,-73.8856378
"60134",1066812,1385422440,"97030JE","2015-09-01",46,"MERCU",18470,10110,10010,"1248P","300","BRN",9,"EAST 74 ST",NA,"300 EAST 74 ST New York, NY",40.7698738,-73.9571388
"60135",3265956,4610903441,"89789MD","2015-10-08",36,"FORD",0,0,0,"0230P","","WH",10,"WB HILLSIDE AVE "," 136TH ST"," WB HILLSIDE AVE @ 13 New York, NY",40.860731,-73.9258943
"60136",8517637,8027025989,"GTS6322","2016-04-19",71,"TOYOT",22970,25150,28430,"0222P","184-03","GY",4,"145th Ave",NA,"184-03 145th Ave New York, NY",40.664992,-73.761065
"60137",596390,7236347565,"AK713E","2015-07-15",38,"INTER",11710,0,0,"0935A","W","GREEN",7,"Amsterdam Ave35ft N/of W 86th St",NA,"W Amsterdam Ave New York, NY",40.8134133,-73.9562303
