"","X","X.Summons.Number","Plate.ID","Issue.Date","Violation.Code","Vehicle.Make","Street.Code1","Street.Code2","Street.Code3","Violation.Time","House.Number","Vehicle.Color","Month","st.name","intersect.st","adress","lat","lng"
"55026",6388785,8263002643,"DRU7232","2016-01-11",21,"FORD",7040,6990,6970,"0943A","23-42","RD",1,"23rd St",NA,"23-42 23rd St New York, NY",40.777195,-73.919324
"55027",3159015,1364076330,"96088MA","2015-09-24",46,"FRUEH",10210,18350,18370,"1022A","1175","BR",9,"3 AVE",NA,"1175 3 AVE New York, NY",40.7674226,-73.9620155
"55028",7731402,4617528957,"FCT5419","2016-03-17",36,"LEXUS",0,40404,40404,"0204P","","GY",3,"SB KNAPP ST "," AVE V"," SB KNAPP ST @ AVE V New York, NY",40.7127837,-74.0059413
"55029",10558111,8232511023,"EAU6791","2016-06-11",38,"INFIN",49690,26790,26850,"0146P","218-42","GY",6,"Hillside Ave",NA,"218-42 Hillside Ave New York, NY",40.7290001,-73.7453681
"55030",4299649,7076760022,"42892JM","2015-11-02",19,"NS/OT",5580,9230,9280,"0149P","5324","BROWN",11,"5th Ave",NA,"5324 5th Ave New York, NY",40.7780229,-73.9630024
"55031",8400451,7071346604,"T99AFX","2016-04-02",19,"CADIL",61090,16590,16740,"1112A","80-06","BLUE",4,"Roosevelt Ave",NA,"80-06 Roosevelt Ave New York, NY",40.747225,-73.8854379
"55032",5737955,5089823157,"JLN4946","2015-12-17",7,"JEEP",0,0,0,"1215A","","",12,"BRUCKNER BLVD (E/B)"," BRONX RIVER PKWY R"," BRUCKNER BLVD (E/B) New York, NY",40.8240844,-73.8762153
"55033",3260494,4610811017,"ERB9002","2015-10-07",36,"MAZDA",0,0,0,"0205P","","WH",10,"EB NORTHERN BLVD "," 108TH ST"," EB NORTHERN BLVD @ 1 New York, NY",40.7602545,-73.8562526
"55034",5793356,7155105466,"GTA8898","2016-01-14",14,"FORD",22340,17590,49690,"0727A","87-26","BK",1,"136th St",NA,"87-26 136th St New York, NY",40.704531,-73.819045
"55035",7421698,7619994520,"GLG9158","2016-03-10",71,"JEEP",84930,54100,71830,"0104A","109","BK",3,"Thames St",NA,"109 Thames St New York, NY",40.7078865,-74.0160605
"55036",8759874,5090832766,"9T97A","2016-03-16",7,"TOYOT",0,0,0,"0418A","","YW",3,"ASTORIA BLVD S (E/B)"," 77TH ST"," ASTORIA BLVD S (E/B) New York, NY",40.7675006,-73.9028541
"55037",10499536,8148026567,"CYM8323","2016-05-29",14,"TOYOT",73650,0,0,"1221P","S","GY",5,"Roebling St15ft W/of Union Ave",NA,"S Roebling St New York, NY",40.7132956,-73.958356
"55038",3895233,7496118862,"GDN7083","2015-11-04",24,"MITSU",7740,6990,7090,"0708A","23-80","LT/",11,"29th St",NA,"23-80 29th St New York, NY",40.773525,-73.916075
"55039",4578297,8015749670,"BXV5308","2015-11-18",21,"INFIN",48690,12990,13040,"1155A","63-53","GREY",11,"Haring St",NA,"63-53 Haring St New York, NY",40.725844,-73.865501
"55040",7119950,8042043739,"3EN628","2016-02-18",40,"SUBAR",35890,25690,15710,"0245P","50","RED",2,"W 106th St",NA,"50 W 106th St New York, NY",40.7985687,-73.9618323
"55041",408051,1375875206,"1KER38","2015-06-22",46,"CHEVR",20720,26580,26610,"1003A","1002","GR",6,"COLLEGE AVE",NA,"1002 COLLEGE AVE New York, NY",40.828719,-73.915509
"55042",4770321,1380602713,"XDDF29","2015-11-18",46,"",34710,11720,11110,"0636P","516","WHITE",11,"W 47",NA,"516 W 47 New York, NY",40.7629377,-73.9939189
"55043",2838863,4610577963,"GXX9756","2015-10-05",36,"HONDA",0,0,0,"1247P","","BK",10,"SB PENNSYLVANIA AVE"," SCHROEDERS AVE"," SB PENNSYLVANIA AVE New York, NY",40.6581327,-73.8902036
"55044",10090909,1408096468,"1287096","2016-01-09",14,"",51530,24330,46030,"0120A","860","RED",1,"HUMBOLDT",NA,"860 HUMBOLDT New York, NY",40.7312095,-73.9458861
"55045",4190952,4612689811,"BXG8042","2015-11-10",36,"MAZDA",0,0,0,"1236P","","GY",11,"NB CONEY ISLAND AVE"," KERMIT PL"," NB CONEY ISLAND AVE New York, NY",40.6125273,-73.9629214
"55046",5698516,4615167350,"GKZ6103","2016-01-12",36,"NISSA",0,0,0,"1012A","","MR",1,"NB BOSTON RD "," ELY AVE"," NB BOSTON RD @ ELY A New York, NY",40.7127837,-74.0059413
"55047",725157,7919133683,"35327PC","2015-06-30",69,"FRUEH",17410,0,0,"1200P","N","WH",6,"E 21st St46ft W/of Park Ave S",NA,"N E 21st St New York, NY",40.6186729,-73.953997
"55048",804866,8022285950,"AJK4247","2015-07-28",70,"TOYOT",40930,26230,77930,"0357P","912","BK",7,"Flatbush Ave",NA,"912 Flatbush Ave New York, NY",40.6493844,-73.9587981
"55049",10311232,7418792505,"10657JU","2016-06-09",40,"FRUEH",5880,56030,19330,"0415P","37","WH",6,"8th Ave",NA,"37 8th Ave New York, NY",40.7382565,-74.0040408
"55050",5429456,7499767334,"28923MA","2015-12-02",16,"FORD",24790,21790,33390,"0837A","130","WHITE",12,"Leroy St",NA,"130 Leroy St New York, NY",40.7302026,-74.0088372
"55051",495915,5086732359,"ESL4031","2015-06-13",7,"CHRYS",0,0,0,"0627P","","RD",6,"HORACE HARDING EXPWY(E/B) "," 173RD ST"," HORACE HARDING EXPWY New York, NY",40.7425924,-73.7814775
"55052",7363193,7084784433,"MSKING7","2016-03-28",70,"HONDA",26640,19720,19890,"0609A","10425","RED",3,"215th St",NA,"10425 215th St New York, NY",40.711267,-73.743304
"55053",2000267,8025421685,"GKX3888","2015-08-10",37,"NISSA",11990,35780,37290,"0604P","33-37","BL",8,"57th St",NA,"33-37 57th St New York, NY",40.75253,-73.903981
"55054",2864002,4611063264,"GYU5845","2015-10-13",36,"MINI",0,0,0,"1138A","","GR",10,"NB OCEAN PKWY "," BEVERLEY RD"," NB OCEAN PKWY @ BEVE New York, NY",40.1039092,-74.1000128
"55055",6059382,1406176989,"31329MG","2016-01-13",24,"FRUEH",34630,10810,10910,"0710P","324","WHITE",1,"WEST 43RD ST",NA,"324 WEST 43RD ST New York, NY",40.7582108,-73.9905707
"55056",3877698,7469865950,"GKV9459","2015-11-14",70,"ACURA",40890,23800,23850,"0450P","158-06","GY",11,"Cross Bay Blvd",NA,"158-06 Cross Bay Blvd New York, NY",40.6605958,-73.840577
"55057",8345216,4618923088,"GJD6503","2016-04-19",36,"HONDA",10350,40404,40404,"0324P","","RD",4,"NB 4TH AVE "," 13TH ST"," NB 4TH AVE @ 13TH ST New York, NY",40.730644,-73.9830695
"55058",5765729,7028260768,"GMR7102","2015-12-30",38,"JEEP",51090,17990,18090,"0159P","88-17","GY",12,"Jamaica Ave",NA,"88-17 Jamaica Ave New York, NY",40.6928881,-73.8558108
"55059",4392984,7455143278,"DKC2775","2015-11-18",20,"HONDA",21870,35780,35780,"0206P","170-44","BLACK",11,"130th Ave",NA,"170-44 130th Ave New York, NY",40.677099,-73.7716811
"55060",3518533,7813716838,"FJE9153","2015-10-16",38,"BMW",15350,45290,32900,"0402P","297","BL",10,"Church St",NA,"297 Church St New York, NY",40.7191842,-74.0043001
"55061",152421,7169584670,"GWJ3876","2015-07-23",14,"HONDA",19040,51090,18040,"0754A","8788","GR",7,"97th St",NA,"8788 97th St New York, NY",40.692225,-73.8477939
"55062",5006969,7495812801,"GUV9246","2015-11-27",20,"HONDA",0,0,0,"1157A","S","WH",11,"E 164th St60ft E/of Gerard Ave",NA,"S E 164th St New York, NY",40.8264153,-73.9117938
"55063",9629201,4619429727,"FAD9123","2016-05-05",36,"LEXUS",0,0,0,"0200P","","BK",5,"SB 4 AVE. 59 ST - 64ST",NA," SB 4 AVE. 59 ST - 64 New York, NY",40.7127837,-74.0059413
"55064",4569012,7976790705,"XCPC76","2015-11-02",46,"FRUEH",25390,18830,18850,"0512P","1331","YELLO",11,"Madison Ave",NA,"1331 Madison Ave New York, NY",40.7855136,-73.9551827
"55065",4248616,7003430976,"51813JS","2015-11-14",38,"UT/M",8790,17340,17540,"0955A","85-17","WH",11,"37th Ave",NA,"85-17 37th Ave New York, NY",40.7502198,-73.8809707
"55066",1138632,7014632747,"38662JY","2015-09-16",38,"GMC",18890,24890,10210,"1043A","153","WHITE",9,"E 96th St",NA,"153 E 96th St New York, NY",40.7859129,-73.9503477
"55067",6021895,1378304081,"F864TL","2016-01-02",37,"PLYMO",25645,0,0,"0446A","595","RED",1,"MAIN STRI NY 10044",NA,"595 MAIN ST New York, NY",40.7630313,-73.9492357
"55068",9477449,8179502284,"GKP1960","2016-04-30",38,"ACURA",6880,10580,10630,"1147A","8003","GY",4,"18th Ave",NA,"8003 18th Ave New York, NY",40.610226,-73.998807
"55069",3576838,8031292966,"33675BB","2015-10-01",19,"STAR",13610,24490,32595,"1258P","3170","YW",10,"Broadway",NA,"3170 Broadway New York, NY",40.8145836,-73.9583414
"55070",3152045,8047830284,"GJP2369","2015-10-19",19,"TOYOT",95030,0,0,"0654P","W","BK",10,"Wythe Ave45ft N/of S 3rd St",NA,"W Wythe Ave New York, NY",40.7130095,-73.9657094
"55071",5591805,8167502340,"ERE6857","2015-12-11",37,"HYUND",8880,0,0,"0414P","W","BLUE",12,"46th St5ft S/of 11th Ave",NA,"W 46th St New York, NY",40.7603874,-73.989351
"55072",876785,8038369373,"18558JU","2015-07-21",39,"FORD",14010,20090,20640,"0608P","95","WHITE",7,"Canal St",NA,"95 Canal St New York, NY",40.7156526,-73.9937812
"55073",10503707,8120521316,"74764MC","2016-05-31",42,"CHEVR",34210,10410,10510,"1021A","40","WH",5,"W 22nd St",NA,"40 W 22nd St New York, NY",40.7415902,-73.9922999
"55074",1024666,8046174701,"GXM5942","2015-08-27",16,"DODGE",20890,32685,23190,"0315P","156","GY",8,"Franklin St",NA,"156 Franklin St New York, NY",40.7194323,-74.0080176
"55075",330721,8031173710,"T652978C","2015-06-30",31,"TOYOT",34890,13610,10810,"0940A","235","BK",6,"W 56th St",NA,"235 W 56th St New York, NY",40.7659773,-73.9825834
"55076",1689374,1378283375,"WLN9083","2015-08-01",38,"TOYOT",0,40404,40404,"0925A","425","BLACK",8,"MAIN ST RI NY",NA,"425 MAIN ST RI NY New York, NY",42.9113058,-78.8861564
"55077",6331394,8032736189,"96718JW","2016-01-07",16,"CHEVR",13610,26630,20425,"1134A","42","WH",1,"Broadway",NA,"42 Broadway New York, NY",40.7059796,-74.0126029
"55078",6894629,5090489981,"FYC3398","2016-02-14",7,"ME/BE",0,0,0,"0303P","","WH",2,"ATLANTIC AVE (E/B) ","LOGAN ST"," ATLANTIC AVE (E/B) @ New York, NY",40.675575,-73.9020668
"55079",9894937,8024596283,"FGW5325","2016-05-17",40,"NISSA",16140,0,0,"0611A","W","GY",5,"77th St100ft S/of 34th Ave",NA,"W 77th St New York, NY",40.7818433,-73.9792822
"55080",4263173,7034661789,"EJP7227","2015-11-19",14,"HONDA",35590,0,0,"0131P","W","GR",11,"Beech Ave25ft N/of Kissena Bl",NA,"W Beech Ave New York, NY",40.7581416,-73.8165257
"55081",5020466,7499824160,"HBE7955","2015-12-14",38,"HONDA",15990,61090,37290,"0147P","40-06","GR",12,"76th St",NA,"40-06 76th St New York, NY",40.7468661,-73.8895707
"55082",804784,8021675846,"FXW3430","2015-07-07",71,"FORD",81430,86330,89730,"0142P","435","GY",7,"Sterling Pl",NA,"435 Sterling Pl New York, NY",40.6746554,-73.963457
"55083",9845187,7759998272,"68084MD","2016-04-30",38,"NS/OT",25040,0,0,"1209P","E","WHITE",4,"179th St75ft S/of Hillside A",NA,"E 179th St New York, NY",40.8474731,-73.8913376
"55084",6252479,7755112664,"CJNG38","2015-12-30",38,"BMW",59990,10240,10390,"0922P","45-15","BLACK",12,"Queens Blvd",NA,"45-15 Queens Blvd New York, NY",40.7435011,-73.9188088
"55085",3956943,7721187631,"GKY8323","2015-11-20",21,"SUBAR",34010,10810,23190,"1133A","299","GY",11,"W 12th St",NA,"299 W 12th St New York, NY",40.7376678,-74.0052761
"55086",373843,8046014795,"GXM4390","2015-07-16",20,"HONDA",36190,26890,24690,"0731A","21","BL",7,"W 121st St",NA,"21 W 121st St New York, NY",40.805074,-73.9466942
"55087",4855561,4613703736,"JXM9346","2015-12-03",36,"HONDA",0,0,0,"1019A","","",12,"EB E GUN HILL RD "," BARNES AVE"," EB E GUN HILL RD @ B New York, NY",40.7127837,-74.0059413
"55088",3926173,7662299764,"T682920C","2015-11-06",16,"TOYOT",13610,35090,35110,"0548A","1976","BK",11,"Broadway",NA,"1976 Broadway New York, NY",40.7743089,-73.9818599
"55089",3261401,4610854600,"FWW1064","2015-10-08",36,"NISSA",0,0,0,"1001A","","BK",10,"WB EASTERN PKWY "," ROCKAWAY AVE"," WB EASTERN PKWY @ RO New York, NY",40.7127837,-74.0059413
"55090",4681632,8039772965,"1Y16A","2015-11-12",37,"TOYOT",17550,0,0,"1255P","S","YW",11,"E 28th St10ft W/of 3rd Ave",NA,"S E 28th St New York, NY",40.7426414,-73.9824624
"55091",4002783,8027635056,"KMK797","2015-11-17",46,"ACURA",12410,17110,17130,"0816A","81","SILVE",11,"Avenue D",NA,"81 Avenue D New York, NY",40.7227075,-73.9767835
"55092",9045944,8080525651,"88976MA","2016-04-13",37,"TOYOT",10610,34930,14490,"0223P","921","GY",4,"7th Ave",NA,"921 7th Ave New York, NY",40.7662177,-73.9792603
"55093",302421,8015736456,"GMP9089","2015-07-20",37,"BMW",18040,55590,24490,"0448P","166-33","GY",7,"89th Ave",NA,"166-33 89th Ave New York, NY",40.7086516,-73.7944417
"55094",8908652,7725583609,"DPF2196","2016-04-13",20,"HONDA",6530,5680,5780,"0952P","325","BLACK",4,"14th St",NA,"325 14th St New York, NY",40.7405644,-74.0036476
"55095",8989009,8024371674,"21901PC","2016-04-21",77,"VA/H",54580,45990,36220,"0812A","42-69","WH",4,"Main St",NA,"42-69 Main St New York, NY",40.753559,-73.827091
"55096",10355218,7796601797,"44484JC","2016-06-01",21,"CHEVR",15940,28990,59990,"0845A","111-50","RD",6,"76th Rd",NA,"111-50 76th Rd New York, NY",40.716413,-73.835452
"55097",2879650,4611414656,"HCA9444","2015-10-19",36,"KIA",0,0,0,"1122A","","BK",10,"EB LINDEN BLVD "," ROCKAWAY AVE"," EB LINDEN BLVD @ ROC New York, NY",40.7127837,-74.0059413
"55098",7214871,1400194647,"JMF8488","2016-02-24",40,"",14240,13490,13390,"0125P","6404","GREEN",2,"68 AV",NA,"6404 68 AV New York, NY",40.705552,-73.894214
"55099",2778026,1385434120,"GFV6195","2015-10-07",40,"HONDA",36170,26890,24690,"1102A","13","BLACK",10,"W 120TH ST",NA,"13 W 120TH ST New York, NY",40.8043715,-73.9468013
"55100",1190664,7149884260,"19079","2015-09-11",72,"JEEP",59990,15890,16040,"1053A","114-59","BK",9,"Queens Blvd",NA,"114-59 Queens Blvd New York, NY",40.7321997,-73.8668788
"55101",6921945,7057980061,"30007JY","2016-02-23",69,"ISUZU",17390,13610,27800,"1150A","49","WHITE",2,"E 20th St",NA,"49 E 20th St New York, NY",40.7387434,-73.98819
"55102",571282,7086166182,"3772015","2015-06-28",14,"BMW",14010,26790,26990,"0410P","195","BLACK",6,"Canal St",NA,"195 Canal St New York, NY",40.71717,-73.99814
"55103",10132685,4005790781,"FDN3588","2016-05-06",5,"ACURA",0,0,0,"0711A","","GY",5,"SB NOSTRAND AVE "," EASTERN PKWY"," SB NOSTRAND AVE @ EA New York, NY",40.7127837,-74.0059413
"55104",8627511,8237006987,"JZV5237","2016-04-26",21,"ACURA",22840,40404,40404,"0948A","1812","BLUE",4,"Linden Ave",NA,"1812 Linden Ave New York, NY",40.6575504,-73.8955075
"55105",3390560,7381193693,"FXZ2075","2015-10-13",21,"DODGE",93730,5880,72630,"1158A","112","BL",10,"Windsor Pl",NA,"112 Windsor Pl New York, NY",40.6600264,-73.9818038
"55106",2720543,8045763802,"30484PC","2015-09-18",38,"INTER",65590,63290,27070,"0347P","224-19","WHITE",9,"Union Tpke",NA,"224-19 Union Tpke New York, NY",40.7359685,-73.745993
"55107",8460549,7660224657,"HCC2537","2016-04-12",37,"LEXUS",18890,10410,25390,"0359P","9","GY",4,"E 96th St",NA,"9 E 96th St New York, NY",40.787776,-73.954732
"55108",7145746,8068524370,"B69FSE","2016-02-21",19,"HYUND",36270,10810,31190,"0432P","309","WHITE",2,"W 125th St",NA,"309 W 125th St New York, NY",40.8108412,-73.9516142
"55109",675714,7730487548,"FYW3677","2015-07-21",21,"HONDA",42030,67130,65530,"0902A","98","GR",7,"Franklin St",NA,"98 Franklin St New York, NY",40.7182355,-74.0051974
"55110",9647917,4619857336,"FYW6969","2016-05-16",36,"FORD",0,0,0,"1140A","","GY",5,"NB KNAPP ST "," ALLENAVE"," NB KNAPP ST @ ALLEN New York, NY",40.7127837,-74.0059413
"55111",3494530,7721177960,"FLH9113","2015-10-05",70,"FORD",21730,14010,21690,"0815A","10","BLACK",10,"Greene St",NA,"10 Greene St New York, NY",40.7206952,-74.0027
"55112",1727330,4004852900,"N22FHC","2015-07-30",5,"HONDA",0,0,0,"0820A","","RD",7,"NB ROGERS AVE "," MONTGOMERY ST"," NB ROGERS AVE @ MONT New York, NY",40.7127837,-74.0059413
"55113",10300119,7490932040,"94907JA","2016-06-21",19,"INTER",36420,27270,27300,"1024A","2426","BROWN",6,"Grand Concourse",NA,"2426 Grand Concourse New York, NY",40.8603758,-73.8978581
"55114",868959,8032918759,"85829JB","2015-07-08",46,"FRUEH",44890,32580,45490,"1052A","151","WHITE",7,"W Broadway",NA,"151 W Broadway New York, NY",40.7172602,-74.0075843
"55115",10132972,4005793848,"BEJ2346","2016-05-06",5,"TOYOT",0,0,0,"0454P","","GY",5,"SB NOSTRAND AVE "," LINDEN BLVD"," SB NOSTRAND AVE @ LI New York, NY",40.7127837,-74.0059413
"55116",8920986,7663021939,"22882MH","2016-04-13",37,"HONDA",24890,18450,18470,"0112P","1031","GY",4,"Lexington Ave",NA,"1031 Lexington Ave New York, NY",40.7715146,-73.9612158
"55117",7482283,8021397317,"GYD6844","2016-03-19",38,"CADIL",40930,24730,81430,"1053A","326","BK",3,"Flatbush Ave",NA,"326 Flatbush Ave New York, NY",40.6768527,-73.9725239
"55118",3896707,7495153283,"HAK6702","2015-11-12",21,"JEEP",17520,27150,21720,"0838A","2319","RD",11,"Cambreleng Ave",NA,"2319 Cambreleng Ave New York, NY",40.8532276,-73.8861265
"55119",1562963,7661884010,"EKV6517","2015-07-30",16,"PORSC",18110,0,0,"0551P","S","BL",7,"E 56th St30ft W/of Sutton Pl",NA,"S E 56th St New York, NY",40.7595951,-73.9680243
"55120",6798343,8268503518,"GXV8313","2016-02-10",14,"HONDA",67030,26430,13880,"0429P","1777","RD",2,"Nostrand Ave",NA,"1777 Nostrand Ave New York, NY",40.6424406,-73.948454
"55121",9386146,7752374921,"GFC7558","2016-04-30",20,"MERCU",67530,25130,80730,"1119A","485","BLUE",4,"Ocean Ave",NA,"485 Ocean Ave New York, NY",40.6508868,-73.9607848
"55122",7102848,8021811304,"6UXV724","2016-02-18",21,"VOLKS",93230,25500,40030,"0951A","949","GREY",2,"Willoughby Ave",NA,"949 Willoughby Ave New York, NY",40.6979074,-73.9309533
"55123",9904735,8042194596,"75607JU","2016-05-16",21,"GMC",18410,0,0,"1131A","N","WH",5,"E 71st St15ft E/of Madison Av",NA,"N E 71st St New York, NY",40.7681348,-73.9588894
"55124",5143456,8103500343,"XCYM62","2015-12-11",14,"ISUZU",17830,16320,24890,"1046A","122","WHITE",12,"E 42nd St",NA,"122 E 42nd St New York, NY",40.7511977,-73.976591
"55125",4589983,8019595387,"013QMD","2015-10-23",21,"FORD",20720,26730,26760,"0939A","1346","WHITE",10,"College Ave",NA,"1346 College Ave New York, NY",40.836253,-73.911015
"55126",2753209,8047822639,"FCW6612","2015-09-23",14,"NISSA",15480,18950,18950,"0420P","13","BLACK",9,"Barbey St",NA,"13 Barbey St New York, NY",40.683144,-73.890326
"55127",8099431,8038994851,"25075MB","2016-03-07",14,"FORD",24890,0,0,"0757A","E","WH",3,"Lexington Ave40ft N/of E 58th St",NA,"E Lexington Ave New York, NY",40.7171933,-73.5380889
"55128",4737545,8047277900,"XCVY46","2015-11-23",84,"FRUEH",45602,34410,34430,"0849A","2","WHITE",11,"Penn Plz",NA,"2 Penn Plz New York, NY",40.7499719,-73.9921676
"55129",7802762,7056223618,"35733MC","2016-03-24",37,"NS/OT",11010,34910,34930,"0236P","877","WHITE",3,"10th Ave",NA,"877 10th Ave New York, NY",40.769442,-73.988662
"55130",6889,1375195256,"GEF5511","2015-06-05",19,"VOLVO",0,0,0,"0903A","807","GY",6,"ASFORD ST",NA,"807 ASFORD ST New York, NY",40.66243,-73.880238
"55131",1204028,4609851570,"FAK2518","2015-09-21",36,"HONDA",10210,40404,40404,"0245P","","GY",9,"NB 3RD AVE "," 53RD ST"," NB 3RD AVE @ 53RD ST New York, NY",40.7641748,-73.9847444
"55132",5403035,7405190649,"EWP2042","2015-11-27",21,"ACURA",70620,63820,74210,"1137A","1001","WHITE",11,"University Ave",NA,"1001 University Ave New York, NY",40.833847,-73.9309613
"55133",2399815,7281409357,"XX149V","2015-09-02",38,"CHEVR",10110,18510,18530,"1109A","1473","BLUE",9,"2nd Ave",NA,"1473 2nd Ave New York, NY",40.7719669,-73.956455
"55134",3962163,7755106573,"GYW7692","2015-11-18",40,"HONDA",66390,10340,10440,"0046A","46-31","GY",11,"Vernon Blvd",NA,"46-31 Vernon Blvd New York, NY",40.745955,-73.952802
"55135",2099531,7921281692,"59859MD","2015-08-26",69,"FORD",24890,17890,17910,"0416P","459","WH",8,"Lexington Ave",NA,"459 Lexington Ave New York, NY",40.7534048,-73.9743598
"55136",6619540,7499723021,"GJP2444","2016-02-05",50,"CHRYS",0,0,0,"0901P","N","BL",2,"Cruger Ave0ft E/of Bronxdale A",NA,"N Cruger Ave New York, NY",40.8624546,-73.866309
"55137",5761427,7012323243,"40790MH","2016-01-14",38,"FORD",15710,35650,35670,"0406P","700","WH",1,"Columbus Ave",NA,"700 Columbus Ave New York, NY",40.7920073,-73.9686044
"55138",3150201,8049513002,"GEA8437","2015-10-22",21,"FORD",53950,25630,48830,"0925A","151","BK",10,"Kane St",NA,"151 Kane St New York, NY",40.687083,-73.998743
"55139",8355983,5090883385,"T658777C","2016-03-20",7,"LEXUS",0,0,0,"1239A","","BK",3,"4TH AVE (N/B) "," 18THST"," 4TH AVE (N/B) @ 18TH New York, NY",40.6644562,-73.9940216
