"","X","X.Summons.Number","Plate.ID","Issue.Date","Violation.Code","Vehicle.Make","Street.Code1","Street.Code2","Street.Code3","Violation.Time","House.Number","Vehicle.Color","Month","st.name","intersect.st","adress","lat","lng"
"57546",6219225,7497069834,"ELG5875","2016-01-16",20,"LEXUS",43600,18950,70330,"0641A","1475","WHITE",1,"Geneva Loop",NA,"1475 Geneva Loop New York, NY",40.645804,-73.8783975
"57547",2650325,8029674648,"74576MB","2015-09-17",47,"INTER",17450,10210,10110,"0330P","221","WH",9,"E 23rd St",NA,"221 E 23rd St New York, NY",40.7385763,-73.9819825
"57548",9971818,8123020144,"CER7580","2016-05-10",37,"INFIN",34370,10810,10910,"0402P","337","GREY",5,"W 30th St",NA,"337 W 30th St New York, NY",40.750534,-73.9967549
"57549",10125379,1412174090,"2194153","2016-05-26",46,"MERCU",10810,34870,34890,"0640A","937","",5,"8TH AVE",NA,"937 8TH AVE New York, NY",40.7658121,-73.9838669
"57550",10303659,7492627002,"T5861MC","2016-06-09",21,"CHEVR",44990,35350,35370,"1128A","401","WHITE",6,"West End Ave",NA,"401 West End Ave New York, NY",40.7846962,-73.9812789
"57551",3987242,7827568026,"N29FLR","2015-11-20",31,"ROVER",17970,10410,25390,"1057A","20","WHITE",11,"E 49th St",NA,"20 E 49th St New York, NY",40.757239,-73.976659
"57552",813377,8024411362,"ADA5256","2015-07-15",70,"HYUND",14810,65030,55690,"0830A","89-46","GR",7,"70th Rd",NA,"89-46 70th Rd New York, NY",40.710123,-73.852666
"57553",3213122,1401693039,"DWL9723","2015-10-16",21,"NISSA",5130,40404,40404,"0235A","","BLUE",10,"W/S 2 AVENUE",NA," W/S 2 AVENUE New York, NY",40.7653022,-73.9609256
"57554",6688256,8021811249,"GTS3767","2016-02-18",21,"SMART",25230,23930,40030,"0934A","27","GY",2,"Cedar St",NA,"27 Cedar St New York, NY",40.7070576,-74.008177
"57555",6485011,4616400131,"X93EPN","2016-02-23",36,"MITSU",0,0,0,"0725A","","SL",2,"NB SPRINGFELD BV. MERRICK BV- 193 ST",NA," NB SPRINGFELD BV. ME New York, NY",40.7127837,-74.0059413
"57556",2459510,7618131041,"GZU3202","2015-09-21",37,"JEEP",30920,27300,29220,"0339P","2480","GY",9,"Elm Pl",NA,"2480 Elm Pl New York, NY",40.8611017,-73.8940253
"57557",4581274,8010571684,"61237MC","2015-11-06",14,"FORD",36410,13610,11112,"0734A","622","WHITE",11,"W 132nd St",NA,"622 W 132nd St New York, NY",40.8185943,-73.9577338
"57558",4504708,7773452118,"42408JZ","2015-11-20",38,"CHEVR",29320,43820,60020,"1115A","268","WHITE",11,"E Gun Hill Rd",NA,"268 E Gun Hill Rd New York, NY",40.8795487,-73.8756983
"57559",6017685,8258506389,"HAR3926","2016-01-15",37,"HONDA",40890,23800,23850,"0312P","158-22","GY",1,"Cross Bay Blvd",NA,"158-22 Cross Bay Blvd New York, NY",40.6601395,-73.8402384
"57560",3379515,7382375201,"92610JU","2015-10-20",38,"WORKH",0,0,0,"0113P","E","BROWN",10,"Perry Ave15ft S/of E 204th St",NA,"E Perry Ave New York, NY",42.662712,-78.0804479
"57561",7115997,8038560474,"CEG6629","2016-02-04",38,"CHEVR",21690,27190,31890,"0958A","383","GY",2,"Grand St",NA,"383 Grand St New York, NY",40.7157628,-73.9881847
"57562",2262984,8048306840,"18578MG","2015-08-18",51,"NS/OT",26790,24190,30790,"0145P","196-198","WHITE",8,"Mott St",NA,"196-198 Mott St New York, NY",40.721092,-73.9954351
"57563",9613256,4619107001,"EVL1043","2016-04-22",36,"SUBAR",0,0,0,"0205P","","GR",4,"SB 4 AVE. 5 ST- 11 ST",NA," SB 4 AVE. 5 ST- 11 S New York, NY",40.7127837,-74.0059413
"57564",3722657,4611845953,"GKC1357","2015-10-26",36,"FORD",0,0,0,"0741A","","BK",10,"SB GRAND CONCOURSE ","E 203RD ST"," SB GRAND CONCOURSE @ New York, NY",40.8459326,-73.9098498
"57565",8321102,4618505450,"GDG6510","2016-04-11",36,"HYUND",0,0,0,"1205P","","RD",4,"EB BEACH CHANNEL DR"," BEACH 104TH ST"," EB BEACH CHANNEL DR New York, NY",40.5889257,-73.8164927
"57566",2262594,8047363323,"ALU2870","2015-08-17",50,"SUBAR",0,0,0,"0601A","N","RD",8,"W 217th St0ft W/of Park Terrac",NA,"N W 217th St New York, NY",40.8713211,-73.9163814
"57567",242212,7810261897,"GWF6753","2015-07-09",20,"HYUND",47130,79430,79330,"1029P","87","SILVE",7,"Hanson Pl",NA,"87 Hanson Pl New York, NY",40.685721,-73.9739922
"57568",2733087,8044705600,"39793MD","2015-09-26",19,"NS/OT",9340,0,0,"1018A","N","WHITE",9,"40th Ave35ft E/of 11th St",NA,"N 40th Ave New York, NY",40.7547129,-73.940254
"57569",7194747,8261504463,"CXW4461","2016-01-29",37,"MAZDA",56490,54490,59890,"0218P","55-22","BL",1,"Myrtle Ave",NA,"55-22 Myrtle Ave New York, NY",40.699779,-73.907622
"57570",764229,7961585941,"A26AGD","2015-07-23",14,"DODGE",5580,6830,6930,"0933P","624","GREY",7,"5th Ave",NA,"624 5th Ave New York, NY",40.7585288,-73.9772219
"57571",7134998,8038087537,"49721JG","2016-02-22",46,"INTER",28790,25490,26390,"0951A","45","BROWN",2,"Pike St",NA,"45 Pike St New York, NY",40.7121225,-73.991951
"57572",6750672,8049540923,"HCM7954","2016-02-22",21,"LEXUS",10730,5280,5430,"0854A","337","BK",2,"83rd St",NA,"337 83rd St New York, NY",40.7752063,-73.9514157
"57573",2791601,1387589611,"GVA3327","2015-09-11",40,"NISSA",69230,85730,32230,"0700A","760","BL",9,"PARK AVE",NA,"760 PARK AVE New York, NY",40.771474,-73.963953
"57574",7309354,4617695722,"HDE1034","2016-03-22",36,"CHEVR",0,0,0,"0947A","","BK",3,"SB UTOPIA PKWY "," 56TH AVE"," SB UTOPIA PKWY @ 56T New York, NY",40.7127837,-74.0059413
"57575",7157716,8047989194,"61237MC","2016-02-22",14,"FORD",36410,13610,11112,"0754A","638","WHITE",2,"W 132nd St",NA,"638 W 132nd St New York, NY",40.819074,-73.9586345
"57576",539322,7029130583,"FGN4486","2015-06-26",37,"TOYOT",35180,73030,54050,"0544P","1715","BK",6,"E 9th St",NA,"1715 E 9th St New York, NY",40.6071817,-73.9635532
"57577",6194411,7442785633,"FWE5789","2016-01-19",37,"CHEVR",15140,22740,54580,"1223P","141-47","WHITE",1,"72nd Ave",NA,"141-47 72nd Ave New York, NY",40.725693,-73.822139
"57578",6490340,5090146901,"T691593C","2016-01-11",7,"HYUND",0,15510,0,"1035P","","BK",1,"HAMILTON AVE (N/B) ","CLINTON ST"," HAMILTON AVE (N/B) @ New York, NY",40.675572,-74.0006916
"57579",1979746,8017395243,"GVM4848","2015-08-21",40,"DODGE",30930,75430,86630,"0641A","747","WHITE",8,"Crown St",NA,"747 Crown St New York, NY",40.6655453,-73.9327889
"57580",9514642,8243520235,"GVT8338","2016-05-12",38,"TOYOT",52390,13540,42850,"0951P","65-01","GY",5,"Kissena Blvd",NA,"65-01 Kissena Blvd New York, NY",40.736897,-73.814275
"57581",8544202,8044749081,"GYC8896","2016-04-11",46,"JEEP",9540,16590,16740,"0818A","80-15","BK",4,"41st Ave",NA,"80-15 41st Ave New York, NY",40.746268,-73.885109
"57582",7096100,8032795480,"EKW7240","2016-02-04",21,"NISSA",17270,10010,12110,"0744A","430","TN",2,"E 14th St",NA,"430 E 14th St New York, NY",40.7305119,-73.9812697
"57583",4096009,1398989241,"436NJN","2015-10-30",21,"ACURA",58030,75130,50830,"0914A","872","BLACK",10,"MACON STREET",NA,"872 MACON STREET New York, NY",40.6847561,-73.9158602
"57584",1672460,7811515222,"B46BJN","2015-08-29",37,"BMW",11710,35010,35050,"0404P","111","BLACK",8,"Amsterdam Ave",NA,"111 Amsterdam Ave New York, NY",40.7735489,-73.9845499
"57585",5389746,7492132633,"12013MG","2015-12-26",19,"DODGE",45590,18710,18730,"0810A","1640","WH",12,"York Ave",NA,"1640 York Ave New York, NY",40.776075,-73.94666
"57586",9858303,7919168545,"21379PB","2016-05-21",47,"INTER",10510,34930,14490,"0724A","1433","WH",5,"6th Ave",NA,"1433 6th Ave New York, NY",40.7654246,-73.9766457
"57587",3817372,7027921686,"GED5745","2015-11-18",37,"NISSA",14810,28990,59990,"0335P","107-12","WH",11,"70th Rd",NA,"107-12 70th Rd New York, NY",40.7208146,-73.8453994
"57588",9394843,7827088624,"HDW2867","2016-05-14",38,"JEEP",17290,23390,10210,"0218P","129","BLUE",5,"E 15th St",NA,"129 E 15th St New York, NY",40.7345622,-73.9876887
"57589",1254777,7344797940,"FSD2039","2015-09-24",70,"HONDA",29090,60810,23490,"0230P","151-50","BK",9,"Baisley Blvd",NA,"151-50 Baisley Blvd New York, NY",40.668647,-73.786326
"57590",9133675,8230511317,"BVU5223","2016-03-29",38,"HONDA",13140,35780,19040,"0151P","95-12","GY",3,"63rd Rd",NA,"95-12 63rd Rd New York, NY",40.7304066,-73.8612619
"57591",3105938,8027477773,"JTJ0452","2015-10-13",21,"ACURA",21090,28540,16650,"1157A","244","GREY",10,"Front St",NA,"244 Front St New York, NY",40.708235,-74.0011899
"57592",4659766,8036381394,"EXV9454","2015-10-29",20,"JEEP",92430,14630,88510,"1048A","2117","BL",10,"West St",NA,"2117 West St New York, NY",40.5966995,-73.9711281
"57593",1299040,7575885249,"5N31B","2015-09-25",40,"TOYOT",11110,34790,34810,"0839P","721","YW",9,"11th Ave",NA,"721 11th Ave New York, NY",40.7667403,-73.9944106
"57594",6090732,4615148495,"AVS5314","2016-01-11",36,"KIA",0,0,0,"0402P","","BK",1,"EB HILLSIDE AVE "," MANOR RD"," EB HILLSIDE AVE @ MA New York, NY",40.7127837,-74.0059413
"57595",246626,7790272925,"GTJ3021","2015-07-10",37,"DODGE",56490,38490,48495,"1058A","56-40","GR",7,"Myrtle Ave",NA,"56-40 Myrtle Ave New York, NY",40.6999991,-73.904683
"57596",5925396,8018849511,"HBN8055","2016-01-10",40,"JEEP",47420,29620,59045,"0243A","1512","BLACK",1,"Lurting Ave",NA,"1512 Lurting Ave New York, NY",40.843284,-73.849748
"57597",9907758,8041322414,"FDN5838","2016-05-05",46,"CHEVR",36930,19990,31190,"0123P","473","DK/",5,"W 158th St",NA,"473 W 158th St New York, NY",40.8330406,-73.940057
"57598",5152969,8128502750,"T677570C","2015-12-10",21,"TOYOT",49420,27570,27600,"0939A","2793","GY",12,"Marion Ave",NA,"2793 Marion Ave New York, NY",40.867191,-73.887467
"57599",245908,7899942445,"XW124E","2015-07-14",37,"FORD",34370,10810,10910,"1155A","309","WHITE",7,"W 30th St",NA,"309 W 30th St New York, NY",40.7501513,-73.9958982
"57600",1184201,7121584268,"98978MC","2015-08-31",14,"DODGE",45490,0,0,"1000A","S","WHITE",8,"Worth St100ft E/of Centre St",NA,"S Worth St New York, NY",40.7157728,-74.0034605
"57601",2796180,1388509179,"LAY907","2015-09-22",21,"CHEVR",18970,24890,10210,"0938A","199","GREY",9,"EAST 100TH STREET",NA,"199 EAST 100TH STREET New York, NY",40.7880472,-73.9477994
"57602",1005461,8046211461,"GZP9311","2015-08-28",21,"FORD",64830,14080,14130,"0849A","1885","WH",8,"New York Ave",NA,"1885 New York Ave New York, NY",40.626554,-73.943625
"57603",256386,7800782505,"GRP6390","2015-07-06",21,"DODGE",15220,8320,14820,"1138A","2734","BK",7,"Bronx Park East",NA,"2734 Bronx Park East New York, NY",40.8662147,-73.8704125
"57604",7458679,7812370689,"GYM3307","2016-02-25",14,"FORD",55690,15790,16290,"0732A","75-25","GY",2,"Metropolitan Ave",NA,"75-25 Metropolitan Ave New York, NY",40.7131828,-73.8766068
"57605",5988002,8188515516,"V510598","2016-01-13",21,"HUMME",9680,6180,6280,"0954A","1174","GREY",1,"62nd St",NA,"1174 62nd St New York, NY",40.7602199,-73.9576386
"57606",1329029,7663825093,"936ASB","2015-08-27",21,"FORD",25090,14010,22890,"0017A","13","BLACK",8,"Ludlow St",NA,"13 Ludlow St New York, NY",40.7152107,-73.9911126
"57607",3965600,7768701343,"GVA5894","2015-11-03",71,"DODGE",46820,12120,33520,"0734A","1000","BLACK",11,"Longwood Ave",NA,"1000 Longwood Ave New York, NY",40.8167101,-73.8974298
"57608",3717974,4611470301,"T636807C","2015-10-20",36,"CHRYS",0,0,0,"0826A","","GY",10,"NB BOSTON RD "," ELY AVE"," NB BOSTON RD @ ELY A New York, NY",40.7127837,-74.0059413
"57609",7369719,7155119430,"GKP7107","2016-03-10",71,"CHEVR",67460,0,0,"0906A","E","WH",3,"Westgate St100ft N/of 140th Ave",NA,"E Westgate St New York, NY",40.674195,-73.762486
"57610",10616395,8367001813,"XX159A","2016-06-21",14,"NS/OT",10610,34270,34290,"0427P","270","YELLO",6,"7th Ave",NA,"270 7th Ave New York, NY",40.7458581,-73.9946806
"57611",9892879,8018490909,"725056N","2016-05-06",21,"SATUR",30620,11225,55720,"0917A","2049","GREY",5,"Ellis Ave",NA,"2049 Ellis Ave New York, NY",40.832301,-73.8553419
"57612",6663407,7973988415,"GYV8830","2016-02-16",21,"TOYOT",24890,19290,19310,"0840A","1885","BK",2,"Lexington Ave",NA,"1885 Lexington Ave New York, NY",40.799535,-73.940654
"57613",5124434,8044180114,"T657053C","2015-12-21",31,"LINCO",16890,8790,61090,"0303P","37-16","BLACK",12,"82nd St",NA,"37-16 82nd St New York, NY",40.7491669,-73.8844584
"57614",6460539,4615994710,"T76FFF","2016-02-04",36,"FORD",0,0,0,"0913A","","BLK",2,"SB FLATBUSH AVE EXT"," CHAPEL ST"," SB FLATBUSH AVE EXT New York, NY",40.7127837,-74.0059413
"57615",5040645,7790279403,"GHV6986","2015-12-14",21,"CHEVR",7040,7050,7090,"0952A","23-92","GREY",12,"23rd St",NA,"23-92 23rd St New York, NY",40.7761469,-73.9204465
"57616",5296090,4614310813,"EPH9315","2015-12-15",36,"ACURA",0,0,0,"1247P","","WH",12,"EB ATLANTIC AVE "," ESSEX ST"," EB ATLANTIC AVE @ ES New York, NY",40.7127837,-74.0059413
"57617",9247712,4620002744,"HFM5153","2016-05-18",36,"HONDA",0,0,0,"0846A","","WH",5,"WB FLATLANDS AVE "," E77TH ST"," WB FLATLANDS AVE @ E New York, NY",40.656767,-73.8767869
"57618",1944785,7969153756,"GXT3526","2015-08-25",21,"CHEVR",68720,12120,26550,"0912A","940","WHITE",8,"Tiffany St",NA,"940 Tiffany St New York, NY",40.820766,-73.894552
"57619",5494918,8015098282,"FXK2122","2015-11-27",21,"HONDA",24240,51590,14890,"1044A","70-25","GY",11,"164th St",NA,"70-25 164th St New York, NY",40.730837,-73.804719
"57620",8848788,7335992801,"53214JZ","2016-04-15",16,"FORD",24890,0,0,"0934A","E","WH",4,"Lexington Ave50ft S/of E 74th St",NA,"E Lexington Ave New York, NY",40.7171933,-73.5380889
"57621",4473143,7624675470,"66780ME","2015-11-20",40,"FRUEH",27530,89530,15180,"1254P","263","BROWN",11,"Clinton St",NA,"263 Clinton St New York, NY",40.710696,-73.9866494
"57622",6303041,8020683975,"DFW9217","2016-01-02",40,"JEEP",42730,18630,12930,"1145A","1233","BLACK",1,"Fulton St",NA,"1233 Fulton St New York, NY",40.6807445,-73.9522337
"57623",3792116,5088963543,"GAR6605","2015-10-17",7,"TOYOT",0,0,0,"1143P","","GY",10,"86TH ST (E/B) "," 7THAVE"," 86TH ST (E/B) @ 7TH New York, NY",40.6184797,-74.0212113
"57624",8534630,8043699379,"GTX4689","2016-04-20",21,"CHRYS",54580,0,0,"0838A","E","RED",4,"Main St120ft N/of Peck Ave",NA,"E Main St New York, NY",40.756596,-73.9534453
"57625",1499967,7183574064,"FLW2128","2015-08-07",21,"TOYOT",48220,74380,12550,"1139A","1485","GY",8,"Macombs Rd",NA,"1485 Macombs Rd New York, NY",40.8489781,-73.9164154
"57626",9885076,8019745993,"27085MB","2016-05-11",50,"INTER",0,0,0,"0106P","W","MR",5,"7th Ave0ft S/of W 19th St",NA,"W 7th Ave New York, NY",40.737547,-74.0004412
"57627",9689997,7033040829,"CKL3977","2016-05-18",71,"FORD",37520,61220,53520,"0214P","1943","GY",5,"Haight Ave",NA,"1943 Haight Ave New York, NY",40.8524698,-73.8555473
"57628",3166082,1378292947,"80336MD","2015-09-22",14,"DODGE",25645,32625,32625,"0401P","530","WHT",9,"MAIN ST",NA,"530 MAIN ST New York, NY",40.7612898,-73.9501213
"57629",8325455,4618542846,"JZV3304","2016-04-11",36,"INFIN",0,0,0,"0325P","","",4,"NB MCGUINNESS BLVD ","NASSAU AVE"," NB MCGUINNESS BLVD @ New York, NY",40.7290282,-73.9505688
"57630",5633907,1400581126,"HDH5171","2016-01-17",70,"SUBAR",89530,48830,27530,"1020A","192","BLACK",1,"WARREN ST",NA,"192 WARREN ST New York, NY",40.7163958,-74.0128743
"57631",3239656,4610364165,"U823SP","2015-10-01",36,"FORD",0,0,0,"0735A","","GY",10,"WB HILLSIDE AVE "," 136TH ST"," WB HILLSIDE AVE @ 13 New York, NY",40.860731,-73.9258943
"57632",4010038,8023477547,"HAK6579","2015-11-17",21,"LINCO",72730,89730,45030,"0924A","402","GY",11,"Prospect Pl",NA,"402 Prospect Pl New York, NY",40.676287,-73.963198
"57633",2608788,8012749762,"EWC4880","2015-08-29",38,"HONDA",28990,14740,14810,"0842A","70-20","GY",8,"Austin St",NA,"70-20 Austin St New York, NY",40.7205894,-73.8464497
"57634",4674369,8037226827,"CAK6604","2015-11-14",14,"HONDA",19030,0,0,"1012A","N","WH",11,"Benson Ave20ft E/of Bay 40th S",NA,"N Benson Ave New York, NY",40.602458,-73.999279
"57635",7612984,1399509500,"42740JZ","2016-03-09",20,"UTILI",0,0,0,"1123A","","WHITE",3,"VAN COURTLAND PKMOSHULO AVE",NA," VAN COURTLAND PK New York, NY",40.8854665,-73.8937073
"57636",1134478,7008680557,"END4031","2015-09-11",74,"HONDA",17340,0,0,"1146A","E","BK",9,"85th St25ft N/of Astoria Bl",NA,"E 85th St New York, NY",40.7772674,-73.9523971
"57637",5074154,8019530149,"GPF2375","2015-12-24",21,"TOYOT",26400,31120,68020,"1016A","456","BK",12,"E 158th St",NA,"456 E 158th St New York, NY",40.8216173,-73.9130102
"57638",7588638,8263517096,"GXT7226","2016-02-28",14,"ACURA",86630,41730,40230,"0113A","1434","GY",2,"Utica Ave",NA,"1434 Utica Ave New York, NY",40.637605,-73.929232
"57639",9231158,4619727325,"GGGKZ","2016-05-12",36,"DODGE",0,0,0,"0106P","","BK",5,"NB KNAPP ST "," ALLENAVE"," NB KNAPP ST @ ALLEN New York, NY",40.7127837,-74.0059413
