"","X","X.Summons.Number","Plate.ID","Issue.Date","Violation.Code","Vehicle.Make","Street.Code1","Street.Code2","Street.Code3","Violation.Time","House.Number","Vehicle.Color","Month","st.name","intersect.st","adress","lat","lng"
"22511",7993335,7986758259,"DHW8652","2016-03-08",37,"FORD",11710,35450,35470,"1011A","509","RD",3,"Amsterdam Ave",NA,"509 Amsterdam Ave New York, NY",40.786585,-73.975401
"22512",8054309,8036678720,"6AJXL7","2016-03-14",21,"FORD",35830,87485,13880,"1144A","339","WHITE",3,"E 23rd St",NA,"339 E 23rd St New York, NY",40.7371736,-73.9791746
"22513",10481925,8114004538,"FLX8113","2016-06-20",37,"HONDA",34630,10810,10910,"0122P","311","BK",6,"W 43rd St",NA,"311 W 43rd St New York, NY",40.7584362,-73.9900017
"22514",9941571,8076522249,"53936MC","2016-05-11",21,"FORD",18950,0,0,"0811A","N","WH",5,"E 99th St85ft W/of Park Ave",NA,"N E 99th St New York, NY",40.7866421,-73.9468084
"22515",2146434,8024222980,"FAY6934","2015-08-21",37,"LEXUS",59590,61090,9440,"1119A","40-09","GY",8,"Prince St",NA,"40-09 Prince St New York, NY",40.7586844,-73.8315802
"22516",7467353,7759178750,"HEH7536","2016-03-22",40,"HONDA",21140,16940,41120,"0440A","8360","BK",3,"118th St",NA,"8360 118th St New York, NY",40.6803215,-73.8222644
"22517",7941400,7664568444,"0052KLD","2016-02-26",14,"HONDA",10210,18170,18190,"1006A","999","GREY",2,"3rd Ave",NA,"999 3rd Ave New York, NY",40.7616309,-73.9661278
"22518",9777515,7497432023,"EEJ6267","2016-05-25",71,"LEXUS",36980,26430,13880,"1148A","769","DK/",5,"E 49th St",NA,"769 E 49th St New York, NY",40.7525494,-73.9648989
"22519",8506291,8024797847,"L831472","2016-04-22",21,"JEEP",15340,68290,9840,"0906A","42-12","GREY",4,"72nd St",NA,"42-12 72nd St New York, NY",40.7423184,-73.8927517
"22520",478607,4608547343,"BREWER","2015-07-08",36,"HYUND",0,0,0,"0938A","","GY",7,"WB FLATLANDS AVE "," E77TH ST"," WB FLATLANDS AVE @ E New York, NY",40.656767,-73.8767869
"22521",5912764,8019535470,"GEX1046","2016-01-15",38,"HONDA",73720,27450,27480,"1102A","2595","GY",1,"Webster Ave",NA,"2595 Webster Ave New York, NY",40.8629648,-73.8901543
"22522",3121004,8034754870,"HOTBOY","2015-10-13",21,"LEXUS",19320,10620,15620,"1149A","821","BK",10,"Chestnut St",NA,"821 Chestnut St New York, NY",40.872959,-73.862108
"22523",3551782,8016824262,"35260MD","2015-09-28",20,"FORD",44890,13310,33890,"0842A","536","BK",9,"Laguardia Pl",NA,"536 Laguardia Pl New York, NY",40.7288227,-73.9986095
"22524",2563403,7913735594,"14SY48","2015-09-12",14,"DODGE",21350,24050,30110,"0257P","33","BLUE",9,"Gold St",NA,"33 Gold St New York, NY",40.7089766,-74.0059407
"22525",1969910,8024420363,"GKY4728","2015-08-12",67,"FORD",0,0,0,"0628A","S","BL",8,"Westside Ave0ft E/of 108th St",NA,"S Westside Ave New York, NY",40.739657,-73.853065
"22526",769927,8014729419,"DKJ1895","2015-07-21",37,"GMC",5580,9230,9280,"0401P","5324","GY",7,"5th Ave",NA,"5324 5th Ave New York, NY",40.7780229,-73.9630024
"22527",3265812,4610902849,"DHV7302","2015-10-08",36,"BMW",0,0,0,"0226P","","BK",10,"NB SOUTHERN BLVD "," E187TH ST"," NB SOUTHERN BLVD @ E New York, NY",40.8370818,-73.8878685
"22528",358947,8035684668,"GPS9930","2015-07-14",21,"SUBAR",88030,73380,64530,"0847A","666","GY",7,"Vermont St",NA,"666 Vermont St New York, NY",40.662856,-73.891872
"22529",655428,7559031160,"FGE3089","2015-07-15",21,"TOYOT",69530,18950,69130,"0136A","50","GY",7,"Parkside Ave",NA,"50 Parkside Ave New York, NY",40.6512192,-73.9702089
"22530",8835965,7193186553,"EFB8962","2016-04-06",38,"TOYOT",42820,27870,29320,"0311P","3475","BK",4,"Jerome Ave",NA,"3475 Jerome Ave New York, NY",40.881986,-73.882548
"22531",5353317,7062597909,"55064MB","2015-12-07",14,"WORKH",34710,10410,10510,"0318P","29","BROWN",12,"W 47th St",NA,"29 W 47th St New York, NY",40.75756,-73.980124
"22532",6378804,8049080948,"FHW1685","2016-01-22",21,"VOLVO",46330,63630,65730,"0941A","67","BL",1,"Guernsey St",NA,"67 Guernsey St New York, NY",40.723521,-73.953138
"22533",6121428,5089823297,"6AWNS9","2015-12-17",7,"TOYOT",0,0,0,"1247A","","GRY",12,"EASTERN PKWY (W/B) ","HOWARD AVE"," EASTERN PKWY (W/B) @ New York, NY",40.6696711,-73.9477361
"22534",941200,8020244207,"GPX4751","2015-08-27",37,"HYUND",75370,23520,36320,"0510P","29","GY",8,"W Burnside Ave",NA,"29 W Burnside Ave New York, NY",40.8540521,-73.9086552
"22535",5443602,7662310371,"4268UN","2015-12-04",21,"VOLVO",26590,36070,36090,"1106A","54","TAN",12,"Morningside Dr",NA,"54 Morningside Dr New York, NY",40.8060098,-73.9597844
"22536",4988966,7492308772,"GWR6426","2015-12-05",38,"FORD",28490,32910,28870,"1008A","160","DKG",12,"Pearl St",NA,"160 Pearl St New York, NY",40.7057353,-74.0074865
"22537",3532015,8005347339,"59989","2015-10-12",31,"INFIN",34530,10410,10510,"0803A","49","BLACK",10,"W 38th St",NA,"49 W 38th St New York, NY",40.7521009,-73.9849032
"22538",2940254,7103479100,"GDX8089","2015-10-21",20,"BMW",10590,0,0,"1249P","S","GREY",10,"48th Ave25ft E/of 32nd Pl",NA,"S 48th Ave New York, NY",40.7526403,-73.7770731
"22539",3137942,8041276210,"LIFFEY16","2015-10-13",69,"INTER",17930,10210,10110,"0130P","240","WHITE",10,"E 47th St",NA,"240 E 47th St New York, NY",40.7529077,-73.9703635
"22540",2703015,8041351463,"62796JZ","2015-09-10",46,"FORD",10210,18730,18750,"0153P","1562","RED",9,"3rd Ave",NA,"1562 3rd Ave New York, NY",40.7800523,-73.9533992
"22541",3012370,7524396053,"GYP7408","2015-10-20",38,"TOYOT",24245,89930,42330,"0907A","55","OR",10,"Washington St",NA,"55 Washington St New York, NY",40.7268137,-74.0096487
"22542",6735797,8046245045,"HAJ1456","2016-02-21",40,"VOLVO",9480,0,0,"0948A","N","BK",2,"58th St25ft E/of 11th Ave",NA,"N 58th St New York, NY",40.7678687,-73.9834487
"22543",2358673,7034188713,"GPU5508","2015-09-08",38,"CADIL",28830,23030,20030,"0452P","3300","TN",9,"Coney Island Ave",NA,"3300 Coney Island Ave New York, NY",40.5755895,-73.9600061
"22544",3716880,4611458167,"GGR5672","2015-10-19",36,"HONDA",0,0,0,"0336P","","WH",10,"WB FLATLANDS AVE "," E77TH ST"," WB FLATLANDS AVE @ E New York, NY",40.656767,-73.8767869
"22545",7900071,7503575890,"61345MH","2016-03-12",38,"CHEVR",42820,27030,29120,"1005A","2035","WHITE",3,"Jerome Ave",NA,"2035 Jerome Ave New York, NY",40.8535002,-73.9076855
"22546",1179670,7099287382,"CZD5518","2015-09-01",71,"INFIN",17140,0,0,"0605P","E","WH",9,"84th St45ft S/of Penelope A",NA,"E 84th St New York, NY",40.776592,-73.9527726
"22547",496526,5086702562,"9V89H","2015-06-12",7,"TOYOT",0,0,0,"0214P","","YW",6,"VAN WYCK EXP SVC RD(N/B) "," ROCKAWAY BLV"," VAN WYCK EXP SVC RD New York, NY",40.7127837,-74.0059413
"22548",7877521,7494315573,"CVG6199","2016-03-10",38,"SUBAR",5780,5830,5930,"0243P","296","GR",3,"7th Ave",NA,"296 7th Ave New York, NY",40.7465365,-73.9939025
"22549",3561690,8019174928,"FBX1086","2015-10-04",40,"CHEVR",40620,29620,23800,"1022A","1539","WH",10,"Hone Ave",NA,"1539 Hone Ave New York, NY",40.8437755,-73.8513561
"22550",2110063,8015695879,"29944MB","2015-08-10",48,"CHEVR",35890,25690,15710,"0345P","57-59","WH",8,"W 106th St",NA,"57-59 W 106th St New York, NY",40.7990911,-73.961768
"22551",10602486,8351003050,"E24FRP","2016-06-10",38,"ACURA",24890,18590,18610,"0303P","1185","SILVE",6,"Lexington Ave",NA,"1185 Lexington Ave New York, NY",40.7758842,-73.958011
"22552",1815160,7147575441,"GLW4219","2015-08-10",38,"NISSA",8930,6380,6480,"0919A","1301","BK",8,"47th St",NA,"1301 47th St New York, NY",40.7648642,-73.9980165
"22553",6899142,7006305524,"BAW7457","2016-02-22",71,"HONDA",61090,15790,15990,"0107P","75-06","RD",2,"Roosevelt Ave",NA,"75-06 Roosevelt Ave New York, NY",40.746961,-73.8902235
"22554",6341687,8046863348,"63037JM","2016-01-20",14,"GMC",34650,0,0,"0243P","S","BROWN",1,"W 44th St5ft E/of 10th Ave",NA,"S W 44th St New York, NY",40.7585406,-73.9888398
"22555",10395026,7944725471,"46513MC","2016-06-01",14,"DODGE",21990,13000,13310,"1042A","35","WHITE",6,"Grove St",NA,"35 Grove St New York, NY",40.7328982,-74.0047111
"22556",7733419,4617544550,"UCC1","2016-03-18",36,"BMW",0,0,0,"0814A","","BL",3,"EB ATLANTIC AVE "," NEW YORK AVE"," EB ATLANTIC AVE @ NE New York, NY",40.6762831,-73.9086589
"22557",9962904,8094023156,"8AMER0","2016-05-05",38,"FORD",17190,10110,10010,"0943A","201","GREY",5,"E 10th St",NA,"201 E 10th St New York, NY",40.7297238,-73.9864023
"22558",3612052,8039268679,"88401PA","2015-10-16",47,"FRUEH",10210,0,0,"1227P","W","GR",10,"3rd Ave17ft N/of E 31st St",NA,"W 3rd Ave New York, NY",40.7293961,-73.9980108
"22559",1250037,7322619330,"DYL7092","2015-09-05",38,"BMW",25390,18570,18590,"0442P","1040","BL",9,"Madison Ave",NA,"1040 Madison Ave New York, NY",40.776626,-73.962213
"22560",7380726,7221536569,"GXG3504","2016-03-21",38,"TOYOT",54050,35180,35230,"0332P","918","GY",3,"Kings Hwy",NA,"918 Kings Hwy New York, NY",40.606702,-73.963145
"22561",9575964,1407480042,"90082MH","2016-05-08",78,"DODGE",18050,10210,10110,"1220A","230","BL",5,"E 53 ST",NA,"230 E 53 ST New York, NY",40.7570039,-73.9683414
"22562",113614,7005786233,"GTD4639","2015-07-16",38,"INFIN",61090,17140,17340,"0349P","84-25","GY",7,"Roosevelt Ave",NA,"84-25 Roosevelt Ave New York, NY",40.7481454,-73.8814268
"22563",8978818,8009084396,"EKV7568","2016-04-26",37,"HONDA",5580,6730,72430,"0429P","593","BLACK",4,"5th Ave",NA,"593 5th Ave New York, NY",40.7571873,-73.9781639
"22564",3416300,7405942325,"79651JV","2015-09-28",46,"FRUEH",15020,12550,28290,"1205P","3856","BROWN",9,"Bronx Blvd",NA,"3856 Bronx Blvd New York, NY",40.88635,-73.8653745
"22565",9306329,7132276025,"GYH2033","2016-05-22",71,"BMW",9540,35780,29490,"0306P","81-19","BL",5,"41st Ave",NA,"81-19 41st Ave New York, NY",40.7459902,-73.884288
"22566",5927114,8020347112,"GJP2723","2016-01-04",71,"DODGE",0,0,0,"0712A","S","GREY",1,"Bronxdale Ave25ft W/of Matthews A",NA,"S Bronxdale Ave New York, NY",40.8478445,-73.8601178
"22567",10070674,8334501626,"20088MH","2016-05-16",38,"FORD",24890,18770,18790,"1011A","1356","WH",5,"Lexington Ave",NA,"1356 Lexington Ave New York, NY",40.7819972,-73.9541208
"22568",2891854,4611703850,"GMR9114","2015-10-22",36,"HONDA",0,40404,40404,"1140A","","BK",10,"SB KNAPP ST "," AVE V"," SB KNAPP ST @ AVE V New York, NY",40.7127837,-74.0059413
"22569",874227,8039851567,"54952MC","2015-07-01",14,"ME/BE",34890,10410,10510,"1256P","18","WH",7,"W 56th St",NA,"18 W 56th St New York, NY",40.7626052,-73.9757341
"22570",6515262,7028268652,"GPN1172","2016-02-13",37,"ROVER",56490,48495,67290,"0241P","57-16","BL",2,"Myrtle Ave",NA,"57-16 Myrtle Ave New York, NY",40.700308,-73.9030398
"22571",8662552,1406357029,"DARKSEID","2016-03-04",74,"NISSA",10910,34110,34130,"0205A","110","BLACK",3,"9TH AVENUE",NA,"110 9TH AVENUE New York, NY",40.7428878,-74.0036711
"22572",8412681,7144154795,"GMS1051","2016-04-08",14,"TOYOT",57790,0,0,"0826A","N","SILVE",4,"Northern Blvd60ft E/of 204th St",NA,"N Northern Blvd New York, NY",40.7937425,-73.6906448
"22573",10433631,8056514193,"AM724V","2016-06-15",38,"FRUEH",15710,40404,40404,"0834A","T50","WHITE",6,"Columbus Ave",NA,"T50 Columbus Ave New York, NY",40.7854736,-73.9729361
"22574",8739613,4618673692,"91934","2016-04-14",36,"TOYOT",0,0,0,"0813A","","BK",4,"SB MAIN ST 82 DR - QUEENS BV",NA," SB MAIN ST 82 DR - Q New York, NY",40.7127837,-74.0059413
"22575",5744137,5089939380,"N28FYG","2015-12-25",7,"NISSA",0,0,0,"1037A","","SL",12,"SO GANNON AVE (E/B)"," BRADLEY AVE"," SO GANNON AVE (E/B) New York, NY",40.6074886,-74.1371015
"22576",7010138,7725567264,"E56DYF","2016-02-15",38,"TOYOT",13430,64330,5280,"0114P","501","BLUE",2,"Atlantic Ave",NA,"501 Atlantic Ave New York, NY",40.6857479,-73.981106
"22577",8862099,7453978117,"42860JM","2016-04-19",19,"INTER",51090,24240,24290,"0539P","164-13","BROWN",4,"Jamaica Ave",NA,"164-13 Jamaica Ave New York, NY",40.705511,-73.795289
"22578",439060,1384261965,"FYG8464","2015-06-03",40,"",35790,14510,25690,"0218P","4","BL",6,"WEST 101 ST",NA,"4 WEST 101 ST New York, NY",40.7949629,-73.9631553
"22579",5258473,4613541499,"BVU7164","2015-11-30",36,"LEXUS",0,0,0,"0337P","","BK",11,"EB HORACE HARDING EXPRESSWAY "," PECK AVE"," EB HORACE HARDING EX New York, NY",40.7127837,-74.0059413
"22580",3987169,7813767731,"GLG730","2015-11-23",21,"SUBAR",18730,45590,19790,"0934A","501","BLUE",11,"E 87th St",NA,"501 E 87th St New York, NY",40.7767098,-73.9461636
"22581",8012721,7969542517,"BPU8022","2016-03-11",21,"SUBAR",60420,52220,61220,"0945A","1838","BK",3,"Radcliff Ave",NA,"1838 Radcliff Ave New York, NY",40.848957,-73.85773
"22582",9796489,7652361576,"FCL7596","2016-05-04",71,"TOYOT",50430,0,0,"1253P","W","GY",5,"Homecrest Ave35ft S/of Doone Ct",NA,"W Homecrest Ave New York, NY",40.5942311,-73.9583652
"22583",4847755,4613630411,"GRC6066","2015-12-02",36,"DODGE",0,0,0,"1219P","","RD",12,"WB ATLANTIC AVE "," 86TH ST"," WB ATLANTIC AVE @ 86 New York, NY",40.6905409,-73.8417174
"22584",3960470,7737956761,"GSV8478","2015-10-27",21,"NISSA",54130,26730,41930,"1111A","436","BLUE",10,"Lafayette Ave",NA,"436 Lafayette Ave New York, NY",40.688876,-73.95786
"22585",8730279,4618384554,"DWV9844","2016-04-07",36,"TOYOT",0,0,0,"0334P","","GY",4,"WB UNION TRPK "," 213TH ST"," WB UNION TRPK @ 213T New York, NY",40.7127837,-74.0059413
"22586",405245,1368404728,"31339MG","2015-06-17",17,"FRUEH",34730,10410,29900,"0820A","6","WHT",6,"W 48 ST",NA,"6 W 48 ST New York, NY",40.7573846,-73.9788813
"22587",9023562,8045632665,"XALN18","2016-04-23",78,"FORD",19390,8590,8790,"0155A","3544","YELLO",4,"101st St",NA,"3544 101st St New York, NY",40.753063,-73.86671
"22588",6232097,7575898785,"28642MH","2016-01-14",51,"DODGE",33390,0,0,"0924A","E","BROWN",1,"Washington St35ft N/of Spring St",NA,"E Washington St New York, NY",43.3129653,-73.6453678
"22589",3795732,5089046529,"GVV4508","2015-10-22",7,"HONDA",0,0,0,"0457P","","GY",10,"HORACE HARDING EXPWY(E/B) "," 173RD ST"," HORACE HARDING EXPWY New York, NY",40.7425924,-73.7814775
"22590",9324536,7355525979,"GGZ5176","2016-05-04",20,"NISSA",18690,10210,10110,"0516P","230","WH",5,"E 85th St",NA,"230 E 85th St New York, NY",40.7777198,-73.953098
"22591",4776483,1399035150,"GKU7017","2015-11-23",21,"",65730,57030,58330,"0829A","72","WHITE",11,"NORMAN AVE",NA,"72 NORMAN AVE New York, NY",40.724962,-73.952356
"22592",10277418,7160655898,"BXF6286","2016-06-04",37,"HONDA",0,0,0,"0102P","E","WH",6,"Winthrop Pl50ft S/of Victory Bl",NA,"E Winthrop Pl New York, NY",40.6131673,-74.1214055
"22593",8571355,8135012469,"GFG6355","2016-04-12",38,"TOYOT",29020,70720,14620,"0103P","281","GREY",4,"E Kingsbridge Rd",NA,"281 E Kingsbridge Rd New York, NY",40.8634153,-73.8940148
"22594",5683574,4614843440,"GGT8039","2016-01-04",36,"CADIL",0,0,0,"0157P","","BK",1,"SB SOUNDVIEW AV BEACH AV - LACOMBE AV",NA," SB SOUNDVIEW AV BEAC New York, NY",40.7127837,-74.0059413
"22595",4457624,7647080696,"YZZ7934","2015-11-11",31,"DODGE",34330,13610,10510,"1037A","32","WHITE",11,"W 28th St",NA,"32 W 28th St New York, NY",40.7453446,-73.9894211
"22596",1030156,8047414665,"XW853A","2015-09-17",21,"ME/BE",18750,0,0,"1109A","N","RED",9,"E 88th St18ft W/of Park Ave",NA,"N E 88th St New York, NY",40.7791877,-73.9507958
"22597",7237726,1407153470,"JWR7133","2016-02-16",14,"JEEP",85630,11150,41150,"1005A","200","RED",2,"TILLARY ST",NA,"200 TILLARY ST New York, NY",40.6956227,-73.9821721
"22598",726088,7882365944,"62669MG","2015-06-26",70,"FORD",34230,10410,10510,"1113A","33","WHITE",6,"W 23rd St",NA,"33 W 23rd St New York, NY",40.7422287,-73.9906882
"22599",3477638,7763186185,"FRJ8365","2015-10-09",70,"TOYOT",20340,18790,18940,"0738A","95-23","GREY",10,"109th St",NA,"95-23 109th St New York, NY",40.689744,-73.83544
"22600",1820043,7175081212,"GGM6326","2015-08-06",71,"NISSA",38470,12015,25250,"0150P","275","GY",8,"Mason Ave",NA,"275 Mason Ave New York, NY",40.5861556,-74.0875374
"22601",7371106,7123367054,"GRR4217","2016-03-25",14,"CHEVR",55690,20940,48240,"0710A","116-05","BK",3,"Metropolitan Ave",NA,"116-05 Metropolitan Ave New York, NY",40.707683,-73.83578
"22602",1969339,8021919425,"GLN8007","2015-08-15",40,"KIA",9730,0,0,"1113P","N","BK",8,"63rd St42ft E/of 18th Ave",NA,"N 63rd St New York, NY",40.7636234,-73.9636868
"22603",3805378,5089268435,"GBR4274","2015-11-06",7,"TOYOT",0,0,0,"0349P","","GY",11,"BRONX RIVER PKWY OFFRAMP (S/B) "," E/B BR"," BRONX RIVER PKWY OFF New York, NY",40.8618032,-73.8717641
"22604",8613799,8265538327,"HAY3837","2016-04-04",48,"ACURA",19230,54055,54056,"0953A","1786","RD",4,"Bergen St",NA,"1786 Bergen St New York, NY",40.674341,-73.922862
"22605",8106361,8046987670,"20178MG","2016-03-17",46,"MITSU",57790,15540,15640,"0159P","73-22","RD",3,"Northern Blvd",NA,"73-22 Northern Blvd New York, NY",40.7546679,-73.8932964
"22606",9944146,8061023623,"77934JY","2016-05-04",46,"NS/OT",13610,35510,35530,"0947A","2391","BROWN",5,"Broadway",NA,"2391 Broadway New York, NY",40.7895134,-73.9758964
"22607",9771227,7497840721,"63053JM","2016-05-16",37,"GMC",18110,24890,10210,"0613P","141","BROWN",5,"E 56th St",NA,"141 E 56th St New York, NY",40.7601508,-73.9688942
"22608",3000873,7686749241,"GUV7771","2015-09-28",37,"TOYOT",25590,56890,78820,"0150P","1416","WHITE",9,"East Ave",NA,"1416 East Ave New York, NY",40.8374538,-73.8598689
"22609",5088369,8036323151,"GTX2050","2015-12-15",40,"ME/BE",43430,0,0,"0456P","N","BK",12,"Gatling Pl40ft W/of 86th St",NA,"N Gatling Pl New York, NY",40.6189922,-74.0245307
"22610",2198597,8035696014,"1AM1633","2015-08-11",21,"TOYOT",88030,83730,19830,"0901A","455","WHITE",8,"Vermont St",NA,"455 Vermont St New York, NY",40.668454,-73.892762
"22611",8984096,8022773864,"DREALDL","2016-04-02",38,"NS/OT",5580,6030,6130,"0139P","454","WHITE",4,"5th Ave",NA,"454 5th Ave New York, NY",40.7520916,-73.9819343
"22612",7981330,7909199284,"42202JS","2016-03-09",69,"GMC",27800,17550,17570,"1206P","420","WHITE",3,"Park Ave South",NA,"420 Park Ave South New York, NY",40.743899,-73.9841241
"22613",10097538,1409511492,"A994207","2016-06-05",61,"",56930,40404,40404,"0903A","959","WH",6,"LOGAN ST",NA,"959 LOGAN ST New York, NY",40.6637395,-73.8707423
"22614",8844328,7285170082,"714729N","2016-04-21",21,"GMC",35850,15710,11710,"0838A","133","BLACK",4,"W 104th St",NA,"133 W 104th St New York, NY",40.7987676,-73.9651951
"22615",6908110,7035559553,"DGR2059","2016-01-28",38,"ME/BE",36060,40404,40404,"0131P","229","LT/",1,"Goulden Ave",NA,"229 Goulden Ave New York, NY",40.8775243,-73.8925757
"22616",3304312,5088501468,"1R25H","2015-09-19",7,"TOYOT",0,0,0,"0331P","","YW",9,"OCEAN PKWY (N/B) "," AVE W"," OCEAN PKWY (N/B) @ A New York, NY",40.6146215,-73.9686822
"22617",9867924,7922150880,"49929JG","2016-05-02",10,"GMC",31490,29590,28990,"1249P","210","BROWN",5,"Stanton St",NA,"210 Stanton St New York, NY",40.7199284,-73.9823825
"22618",6332617,8040787841,"16223TC","2016-01-12",18,"PETER",10010,18730,18750,"1131A","1680","RED",1,"1st Ave",NA,"1680 1st Ave New York, NY",40.7779123,-73.9482895
"22619",8875023,7473512134,"XCSV96","2016-04-26",21,"FORD",59990,15190,15390,"0736A","11045","WHITE",4,"Queens Blvd",NA,"11045 Queens Blvd New York, NY",40.7197099,-73.8387601
"22620",8146216,8073013381,"76137JY","2016-03-14",46,"FRUEH",36090,13610,15410,"0644P","600","WH",3,"W 116th St",NA,"600 W 116th St New York, NY",40.8079361,-73.9644346
"22621",12259,1379501891,"GXA6778","2015-07-13",14,"HONDA",74720,36320,9020,"1016P","55","GY",7,"W 184 ST",NA,"55 W 184 ST New York, NY",40.8614667,-73.9044756
"22622",6019357,1388524673,"89821MG","2016-01-10",40,"FORD",34630,10610,10810,"1115A","250","WH",1,"W 43",NA,"250 W 43 New York, NY",40.7573677,-73.9884364
"22623",216162,7677589960,"Y87EYM","2015-07-20",20,"BMW",61890,40404,40404,"0801A","18-23","WHITE",7,"Seneca Ave",NA,"18-23 Seneca Ave New York, NY",40.6154715,-74.1042814
"22624",6543928,7085186768,"GLB4917","2016-02-22",70,"SUBAR",19330,5780,5880,"1027A","215","DKG",2,"Berkeley Pl",NA,"215 Berkeley Pl New York, NY",40.674755,-73.973523
"22625",4419816,7497723832,"E71FRW","2015-11-24",21,"CHRYS",0,0,0,"0942A","E","BLACK",11,"Rosedale Ave60ft N/of Bruckner B",NA,"E Rosedale Ave New York, NY",40.8268,-73.8679114
"22626",6954914,7333124502,"AT457A","2016-02-16",14,"INTER",34870,39,10610,"0714A","158","GREEN",2,"W 55th St",NA,"158 W 55th St New York, NY",40.7638452,-73.9805388
"22627",1509258,7278332746,"87831MG","2015-07-30",16,"FORD",32940,21790,11115,"0708A","99","GY",7,"Warren St",NA,"99 Warren St New York, NY",40.7158065,-74.0118201
"22628",7362451,7077002445,"GNV6506","2016-03-24",38,"LEXUS",57790,17740,17990,"0448P","87-03","BK",3,"Northern Blvd",NA,"87-03 Northern Blvd New York, NY",40.75639,-73.8805426
"22629",8280515,1409942181,"GKU8238","2016-03-29",46,"CHEVR",35270,44990,29690,"0206P","320","WH",3,"W 75 ST",NA,"320 W 75 ST New York, NY",40.782208,-73.984585
"22630",4260091,7027921169,"FHZ7972","2015-11-09",71,"TOYOT",26435,18640,51090,"0153P","94-32","GREY",11,"212th Pl",NA,"94-32 212th Pl New York, NY",40.716513,-73.746241
"22631",6510725,7002594357,"GCY6132","2016-02-24",21,"HONDA",15990,7990,8190,"1155A","31-47","GY",2,"76th St",NA,"31-47 76th St New York, NY",40.757297,-73.891073
"22632",1178024,7085848315,"35174ME","2015-09-03",21,"KENWO",17270,10010,12110,"0741A","435","WHITE",9,"E 14th St",NA,"435 E 14th St New York, NY",40.730982,-73.980904
"22633",2850109,4610792837,"XJY5309","2015-10-07",36,"HONDA",10350,40404,40404,"1233P","","BLK",10,"NB 4TH AVE "," 13TH ST"," NB 4TH AVE @ 13TH ST New York, NY",40.730644,-73.9830695
"22634",5770293,7036164438,"GFV7032","2016-01-18",46,"HONDA",8240,0,0,"0113P","N","BLACK",1,"32nd St10ft E/of Newtown Av",NA,"N 32nd St New York, NY",40.6293797,-73.9454006
"22635",2202328,8037420000,"EBG4226","2015-08-22",37,"FORD",17330,10780,10830,"1210P","8419","BK",8,"Bay Pky",NA,"8419 Bay Pky New York, NY",40.6026888,-73.9927709
"22636",5818804,7463111180,"GMD4968","2016-01-04",71,"CHEVR",54090,0,0,"0123P","N","BL",1,"Linden St10ft W/of Fresh Pond",NA,"N Linden St New York, NY",40.7040742,-73.4626007
"22637",5215970,1402337243,"2349923","2015-11-20",66,"",50930,42730,49130,"0945P","275","BLUE",11,"HOWARD AVE",NA,"275 HOWARD AVE New York, NY",40.6784291,-73.9188839
"22638",4267084,7035362162,"39165MG","2015-10-29",14,"FORD",54580,9440,54102,"0105P","40-34","YW",10,"Main St",NA,"40-34 Main St New York, NY",40.7586873,-73.8301153
"22639",8831612,7114399431,"34428MA","2016-04-07",37,"FORD",36270,10810,31190,"1229P","322","WH",4,"W 125th St",NA,"322 W 125th St New York, NY",40.810376,-73.9521353
