"","X","X.Summons.Number","Plate.ID","Issue.Date","Violation.Code","Vehicle.Make","Street.Code1","Street.Code2","Street.Code3","Violation.Time","House.Number","Vehicle.Color","Month","st.name","intersect.st","adress","lat","lng"
"47583",1832153,7241942346,"GGY6475","2015-07-31",75,"MASSA",22590,0,0,"0954A","E","OTHER",7,"138th St30ft S/of Jamaica Av",NA,"E 138th St New York, NY",40.8085039,-73.9214628
"47584",9438247,8039071409,"T695613C","2016-05-24",14,"TOYOT",17890,24890,10210,"0259P","156","BK",5,"E 45th St",NA,"156 E 45th St New York, NY",40.7527019,-73.9733481
"47585",909960,8041529513,"35216MB","2015-07-01",19,"FRUEH",29090,19270,19290,"0343P","315","BROWN",7,"Pleasant Ave",NA,"315 Pleasant Ave New York, NY",40.7957393,-73.9330362
"47586",2971899,7496252414,"HBE5188","2015-10-06",24,"HONDA",37290,0,0,"0716A","S","LTG",10,"Broadway60ft W/of 14th St",NA,"S Broadway New York, NY",40.8108347,-73.96172
"47587",5783462,7078984894,"4271CS","2016-01-12",10,"DODGE",13610,20425,29440,"0440P","71","SILVE",1,"Broadway",NA,"71 Broadway New York, NY",40.7074764,-74.0122945
"47588",1154691,7048249912,"2KK979","2015-09-17",17,"INTER",29010,0,0,"0651P","N","WHITE",9,"Platt St30ft E/of Gold St",NA,"N Platt St New York, NY",43.247552,-78.1921799
"47589",4593979,8010689774,"12247MG","2015-11-09",71,"FRUEH",35890,11710,13610,"1018A","211","BROWN",11,"W 106th St",NA,"211 W 106th St New York, NY",40.8010641,-73.9665068
"47590",4761630,8080501166,"65172MA","2015-11-18",69,"FORD",14490,10510,10610,"0201P","150","WHITE",11,"Central Park South",NA,"150 Central Park South New York, NY",40.7661003,-73.9779194
"47591",8300266,4618082800,"HEH5845","2016-03-31",36,"ACURA",0,0,0,"1219P","","BK",3,"SB BAYCHESTER AVE ","CRAWFORD AVE"," SB BAYCHESTER AVE @ New York, NY",40.8805135,-73.8383193
"47592",5793809,7155964487,"GER2546","2016-01-11",31,"CHEVR",34470,10410,10510,"0148P","35","BLACK",1,"W 35th St",NA,"35 W 35th St New York, NY",40.7500112,-73.9856726
"47593",10065350,8306003573,"45633MB","2016-05-02",69,"FRUEH",34930,21680,10510,"0845A","21","WHITE",5,"W 58th St",NA,"21 W 58th St New York, NY",40.7645527,-73.9751738
"47594",4012791,8020427077,"GMS7575","2015-10-30",21,"FORD",28410,10620,15620,"1005A","840","WH",10,"E 226th St",NA,"840 E 226th St New York, NY",40.886875,-73.855786
"47595",4156632,4612046833,"ACG3851","2015-10-28",36,"JEEP",0,0,0,"1009A","","GYGR",10,"SB CROPSEY AVE "," BAY35TH ST"," SB CROPSEY AVE @ BAY New York, NY",40.6168289,-73.9547298
"47596",2992815,7498107107,"GZR2535","2015-10-12",70,"LEXUS",35180,73030,54050,"1237P","1715","WHITE",10,"E 9th St",NA,"1715 E 9th St New York, NY",40.6071817,-73.9635532
"47597",5790426,7114730627,"GLV2716","2016-01-20",40,"NISSA",7640,6940,7090,"0648A","23-56","SILVE",1,"28th St",NA,"23-56 28th St New York, NY",40.774524,-73.916143
"47598",9884377,8030625777,"3940846","2016-05-26",13,"FORD",31190,37370,37390,"0420P","1430","OTHER",5,"St Nicholas Ave",NA,"1430 St Nicholas Ave New York, NY",40.849632,-73.933092
"47599",2710167,8039162695,"90994MG","2015-08-27",71,"CHEVR",34570,10410,10510,"0217P","80","WH",8,"W 40th St",NA,"80 W 40th St New York, NY",40.7532771,-73.9848473
"47600",2054576,8042725231,"GRD6176","2015-08-20",71,"NISSA",15540,8790,8890,"0901A","37-03","BK",8,"73rd St",NA,"37-03 73rd St New York, NY",40.7486232,-73.8925793
"47601",1874870,7565443750,"VDP6142","2015-08-18",19,"MITSU",5780,0,0,"0122P","N","WHITE",8,"7th Ave20ft E/of 6th St",NA,"N 7th Ave New York, NY",40.9160445,-73.8402037
"47602",7296917,4617425100,"GEXX40","2016-03-16",36,"PORSC",0,0,0,"0751A","","BLK",3,"WB UNION TRPK "," 213TH ST"," WB UNION TRPK @ 213T New York, NY",40.7127837,-74.0059413
"47603",7211248,1368475735,"HCS2067","2016-03-02",14,"NISSA",0,0,0,"0820A","","BLK",3,"N/S W 28W/O 10 AVE",NA," N/S W 28 New York, NY",40.5912835,-73.9830443
"47604",333186,8026243493,"GUJ7958","2015-07-02",21,"NISSA",7990,8390,8540,"0840A","33-19","RD",7,"31st Ave",NA,"33-19 31st Ave New York, NY",40.7632979,-73.9212465
"47605",8821399,7078995892,"31361MG","2016-04-11",14,"FRUEH",21090,0,0,"0219P","W","WHITE",4,"Front St45ft N/of Old Slip",NA,"W Front St New York, NY",42.0909631,-79.2664473
"47606",7015639,7619990380,"62755ME","2016-01-29",78,"NISSA",78530,54000,95030,"0109A","41-45","WH",1,"S 5th St",NA,"41-45 S 5th St New York, NY",40.7124168,-73.9666991
"47607",10081463,1404895267,"FMJ9221","2016-06-11",46,"HONDA",71620,56020,34420,"0542P","100","GRY",6,"VANCORTLANDT PK SOUT",NA,"100 VANCORTLANDT PK SOUT New York, NY",40.884836,-73.89241
"47608",4143282,4611835704,"AL321Z","2015-10-23",36,"INTER",0,0,0,"0316P","","WHITE",10,"WB QUEENS BLVD "," 36TH ST"," WB QUEENS BLVD @ 36T New York, NY",40.7416457,-73.9519675
"47609",5237909,4005217679,"AXF8394","2015-11-13",5,"CHEVR",0,0,0,"1152A","","GY",11,"SB NOSTRAND AVE "," LINDEN BLVD"," SB NOSTRAND AVE @ LI New York, NY",40.7127837,-74.0059413
"47610",9794582,7495090327,"16751SH","2016-05-10",21,"FORD",0,0,0,"1142A","S","YW",5,"W 195th St25ft W/of Reservoir",NA,"S W 195th St New York, NY",40.8700869,-73.899675
"47611",9243496,4619903220,"NYRCORP","2016-05-16",36,"BMW",0,0,0,"0416P","","WH",5,"EB HILLSIDE AVE "," MANOR RD"," EB HILLSIDE AVE @ MA New York, NY",40.7127837,-74.0059413
"47612",5874540,7659487784,"GSM7442","2016-01-21",37,"ME/BE",18530,24890,10210,"0103P","155","BK",1,"E 77th St",NA,"155 E 77th St New York, NY",40.7736419,-73.9593133
"47613",6751296,8092507661,"T57AWA","2016-02-03",37,"MINI",21690,20390,27190,"0151P","363","GREEN",2,"Grand St",NA,"363 Grand St New York, NY",40.7163865,-73.9889215
"47614",10173849,4620902081,"FZT3671","2016-06-03",36,"ME/BE",0,0,0,"0827A","","BK",6,"SB SPRINGFIELD BLVD"," HOLLIS AVE"," SB SPRINGFIELD BLVD New York, NY",40.7073529,-73.7390612
"47615",3707878,1402492376,"GZD3700","2015-10-26",27,"FORD",56590,39790,29690,"0556P","1038","TN",10,"NAMEOKE ST",NA,"1038 NAMEOKE ST New York, NY",40.603955,-73.748879
"47616",3049593,7962786644,"T649041C","2015-10-20",14,"NISSA",20790,21540,21590,"0207P","12320","TN",10,"115th Ave",NA,"12320 115th Ave New York, NY",40.677963,-73.8152269
"47617",728581,7931448546,"25016MG","2015-06-30",82,"HINO",28990,16310,29890,"0119P","53","BLUE",6,"Pitt St",NA,"53 Pitt St New York, NY",40.7176479,-73.983187
"47618",6223489,7498965598,"FJT3130","2016-01-15",37,"HONDA",24890,21590,17430,"0115P","1","BLACK",1,"Lexington Ave",NA,"1 Lexington Ave New York, NY",40.7383436,-73.9853453
"47619",6439837,1407163220,"GMU3037","2016-01-31",19,"CHEVR",26730,73050,43330,"0732P","445","WHITE",1,"CLASSON AVE",NA,"445 CLASSON AVE New York, NY",40.685491,-73.959079
"47620",1578050,7708746152,"99980ME","2015-08-07",71,"ME/BE",10210,18490,18510,"1007A","1317","WH",8,"3rd Ave",NA,"1317 3rd Ave New York, NY",40.7718566,-73.9586373
"47621",4725093,8043918351,"FJM9033","2015-10-31",38,"TOYOT",37290,15790,15990,"0511P","75-32","BLACK",10,"Broadway",NA,"75-32 Broadway New York, NY",40.7457108,-73.8896098
"47622",10522000,8181540803,"61706MD","2016-06-15",82,"CHRYS",59430,13930,6880,"1104A","927","TN",6,"McDonald Ave",NA,"927 McDonald Ave New York, NY",40.6313945,-73.9773349
"47623",4564522,7985481760,"93011PA","2015-11-05",14,"FRUEH",10910,34750,34770,"0949A","725","GR",11,"9th Ave",NA,"725 9th Ave New York, NY",40.763188,-73.98952
"47624",26648,1383120171,"X90BJG","2015-06-20",14,"ME/BE",29690,36470,36490,"0758P","583","BLK",6,"RIVERSIDE DR",NA,"583 RIVERSIDE DR New York, NY",40.8211907,-73.9569356
"47625",1482332,7077440734,"18300MB","2015-08-04",69,"JEEP",27800,17490,17510,"0809A","352","WH",8,"Park Ave South",NA,"352 Park Ave South New York, NY",40.7418741,-73.9855033
"47626",5143340,8071003827,"GYB6073","2015-11-27",21,"LEXUS",35310,14510,15710,"1115A","2","WH",11,"W 77th St",NA,"2 W 77th St New York, NY",40.779424,-73.9739027
"47627",742205,7880319293,"FRA3506","2015-07-07",37,"NISSA",10010,17330,17350,"0407P","305","BLACK",7,"1st Ave",NA,"305 1st Ave New York, NY",40.733693,-73.981232
"47628",4148720,4611883693,"CWN9203","2015-10-26",36,"CHEVR",0,0,0,"1108A","","BL",10,"EB BEACH CHANNEL DR"," BEACH 104TH ST"," EB BEACH CHANNEL DR New York, NY",40.5889257,-73.8164927
"47629",4179417,4612469379,"XCKE49","2015-11-06",36,"FORD",0,0,0,"1114A","","WT",11,"NB 3 AV. E124 ST - E128 ST",NA," NB 3 AV. E124 ST - E New York, NY",40.6568312,-73.8830701
"47630",7110033,8040176700,"65365MB","2016-02-22",69,"CHEVR",34550,10610,10810,"1109A","214","WH",2,"W 39th St",NA,"214 W 39th St New York, NY",40.7543134,-73.9893332
"47631",3677387,8048869366,"77907JY","2015-10-09",38,"WORKH",13610,0,0,"0157P","E","BROWN",10,"Broadway20ft S/of W 150th St",NA,"E Broadway New York, NY",40.7140565,-73.9902176
"47632",6222451,7498727341,"FBY6953","2016-01-13",21,"HONDA",77150,28740,53720,"0738A","4374","DKG",1,"White Plains Rd",NA,"4374 White Plains Rd New York, NY",40.8977586,-73.8545395
"47633",8108314,8048520321,"DCF9897","2016-03-03",21,"LINCO",59930,10785,63230,"1138A","546","GY",3,"Meeker Ave",NA,"546 Meeker Ave New York, NY",40.7205483,-73.9429294
"47634",1581454,7718223929,"FWP8937","2015-07-31",83,"FORD",67030,14230,14280,"0951A","2721","WHITE",7,"Nostrand Ave",NA,"2721 Nostrand Ave New York, NY",40.6181574,-73.9449265
"47635",3765985,4612733186,"GUM3967","2015-11-12",36,"ME/BE",0,40404,40404,"1005A","","WH",11,"NB KINGS HWY "," AVE N"," NB KINGS HWY @ AVE N New York, NY",40.7127837,-74.0059413
"47636",6994595,7497167601,"EDN1094","2016-02-09",38,"LEXUS",35490,11710,13610,"0945A","200","OTHER",2,"W 86th St",NA,"200 W 86th St New York, NY",40.787661,-73.9756745
"47637",10561396,8281519228,"75467MC","2016-06-09",10,"MITSU",13610,27100,13610,"1214P","140","WH",6,"Broadway",NA,"140 Broadway New York, NY",40.7086001,-74.0100116
"47638",7335178,7006307820,"HBT3975","2016-03-10",37,"INFIN",35690,8690,8990,"0434P","36-47","WHITE",3,"Bell Blvd",NA,"36-47 Bell Blvd New York, NY",40.7668041,-73.7723843
